LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
WA: RICHLAND,01/01/2023 00:15:00,85.00,2632.00,1555.00,392.00,202.00,130.00,147.00,74.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 01:15:00,86.00,2672.00,1592.00,406.00,211.00,129.00,149.00,74.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 02:16:00,90.00,2790.00,1696.00,430.00,231.00,137.00,163.00,77.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 03:16:00,89.00,2813.00,1726.00,441.00,251.00,143.00,168.00,82.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 04:16:00,99.00,2847.00,1744.00,450.00,255.00,148.00,173.00,81.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 05:16:00,96.00,2853.00,1757.00,443.00,258.00,148.00,179.00,82.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 06:17:00,96.00,2897.00,1795.00,457.00,262.00,149.00,177.00,81.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 07:17:00,99.00,2903.00,1803.00,453.00,268.00,149.00,178.00,82.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 08:17:00,99.00,2946.00,1839.00,463.00,278.00,156.00,185.00,84.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 09:17:00,95.00,2973.00,1882.00,479.00,291.00,159.00,189.00,86.00,3.00,APPROVED
WA: RICHLAND,01/01/2023 10:18:00,101.00,2952.00,1860.00,467.00,283.00,157.00,188.00,83.00,3.00,APPROVED
