LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NV: LAS VEGAS,01/01/2023 00:11:00,,1437.00,834.00,241.00,126.00,79.00,91.00,62.00,28.00,APPROVED
NV: LAS VEGAS,01/01/2023 01:11:00,,1445.00,826.00,246.00,120.00,78.00,90.00,63.00,26.00,APPROVED
NV: LAS VEGAS,01/01/2023 02:11:00,,1486.00,852.00,251.00,124.00,81.00,94.00,62.00,26.00,APPROVED
NV: LAS VEGAS,01/01/2023 03:11:00,,1529.00,860.00,257.00,127.00,78.00,94.00,64.00,26.00,APPROVED
NV: LAS VEGAS,01/01/2023 04:11:00,,1539.00,871.00,259.00,125.00,80.00,96.00,62.00,27.00,APPROVED
NV: LAS VEGAS,01/01/2023 05:12:00,,1536.00,873.00,255.00,125.00,83.00,96.00,63.00,26.00,APPROVED
NV: LAS VEGAS,01/01/2023 06:12:00,,1532.00,889.00,253.00,136.00,81.00,95.00,66.00,27.00,APPROVED
NV: LAS VEGAS,01/01/2023 07:12:00,,1527.00,885.00,259.00,133.00,81.00,96.00,64.00,26.00,APPROVED
NV: LAS VEGAS,01/01/2023 08:12:00,,1527.00,874.00,255.00,123.00,82.00,97.00,63.00,26.00,APPROVED
NV: LAS VEGAS,01/01/2023 09:12:00,,1535.00,879.00,258.00,127.00,81.00,94.00,63.00,27.00,APPROVED
NV: LAS VEGAS,01/01/2023 10:13:00,,1565.00,892.00,265.00,130.00,83.00,99.00,65.00,26.00,APPROVED
NV: LAS VEGAS,01/01/2023 11:13:00,,1592.00,944.00,271.00,144.00,86.00,104.00,67.00,29.00,APPROVED
