LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CO: GRAND JUNCTION,02/02/2023 21:56:00,,2979.00,1772.00,470.00,252.00,145.00,172.00,106.00,48.00,APPROVED
CO: GRAND JUNCTION,02/02/2023 22:56:00,,2888.00,1756.00,472.00,261.00,149.00,179.00,108.00,51.00,APPROVED
CO: GRAND JUNCTION,02/02/2023 23:57:00,,2882.00,1731.00,469.00,260.00,150.00,177.00,109.00,52.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 00:57:00,,2951.00,1766.00,471.00,259.00,151.00,171.00,109.00,51.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 01:57:00,,3084.00,1833.00,482.00,265.00,151.00,174.00,106.00,49.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 02:57:00,,3171.00,1874.00,487.00,266.00,152.00,179.00,108.00,48.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 03:57:00,,3276.00,1955.00,506.00,276.00,154.00,185.00,108.00,51.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 04:58:00,,3303.00,1986.00,511.00,288.00,160.00,192.00,112.00,52.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 05:58:00,,3350.00,2014.00,519.00,291.00,163.00,194.00,113.00,53.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 06:58:00,,3385.00,2059.00,519.00,303.00,164.00,199.00,113.00,53.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 07:58:00,,3488.00,2126.00,538.00,312.00,166.00,204.00,119.00,55.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 08:58:00,,3473.00,2120.00,544.00,314.00,170.00,206.00,118.00,54.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 09:59:00,,3461.00,2125.00,538.00,316.00,168.00,203.00,116.00,53.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 10:59:00,,3533.00,2154.00,554.00,316.00,171.00,209.00,120.00,54.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 11:59:00,,3526.00,2159.00,549.00,315.00,171.00,210.00,119.00,51.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 12:59:00,,3538.00,2148.00,561.00,312.00,174.00,207.00,117.00,52.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 13:59:00,,3529.00,2122.00,555.00,310.00,167.00,206.00,114.00,52.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 14:59:00,,3441.00,2074.00,542.00,299.00,166.00,200.00,112.00,51.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 16:00:00,,3452.00,2097.00,539.00,304.00,166.00,203.00,115.00,54.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 17:00:00,,3365.00,2113.00,548.00,318.00,170.00,212.00,121.00,54.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 18:00:00,,3326.00,2034.00,537.00,307.00,167.00,199.00,116.00,53.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 19:00:00,,3266.00,1988.00,520.00,297.00,160.00,197.00,114.00,52.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 20:00:00,,3215.00,1958.00,514.00,292.00,162.00,192.00,116.00,54.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 21:01:00,,3098.00,1911.00,506.00,292.00,162.00,194.00,115.00,51.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 22:01:00,,2927.00,1827.00,489.00,284.00,154.00,187.00,114.00,53.00,APPROVED
CO: GRAND JUNCTION,02/03/2023 23:01:00,,2878.00,1776.00,478.00,274.00,153.00,181.00,111.00,51.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 00:01:00,,2947.00,1795.00,475.00,268.00,151.00,182.00,109.00,52.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 01:01:00,,3058.00,1821.00,480.00,266.00,151.00,176.00,107.00,50.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 02:02:00,,3125.00,1882.00,486.00,274.00,154.00,179.00,109.00,50.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 03:02:00,,3177.00,1908.00,489.00,276.00,153.00,185.00,110.00,51.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 04:02:00,,3256.00,1956.00,505.00,282.00,158.00,188.00,113.00,52.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 05:02:00,,3337.00,2017.00,522.00,296.00,162.00,194.00,115.00,52.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 06:02:00,,3396.00,2066.00,524.00,305.00,165.00,201.00,116.00,53.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 07:03:00,,3444.00,2086.00,533.00,308.00,165.00,199.00,118.00,55.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 08:03:00,,3506.00,2129.00,540.00,313.00,167.00,203.00,121.00,53.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 09:03:00,,3504.00,2129.00,542.00,317.00,171.00,203.00,118.00,54.00,APPROVED
CO: GRAND JUNCTION,02/04/2023 10:03:00,,3509.00,2150.00,541.00,322.00,171.00,207.00,120.00,54.00,APPROVED
