LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
ME: ORONO,01/01/2023 00:24:00,,2569.00,1435.00,388.00,190.00,116.00,141.00,73.00,34.00,APPROVED
ME: ORONO,01/01/2023 01:25:00,,2552.00,1418.00,382.00,191.00,121.00,139.00,72.00,34.00,APPROVED
ME: ORONO,01/01/2023 02:25:00,,2565.00,1430.00,393.00,190.00,121.00,143.00,74.00,33.00,APPROVED
ME: ORONO,01/01/2023 03:25:00,,2589.00,1448.00,389.00,194.00,122.00,143.00,76.00,35.00,APPROVED
ME: ORONO,01/01/2023 04:25:00,,2585.00,1452.00,389.00,191.00,124.00,143.00,75.00,35.00,APPROVED
ME: ORONO,01/01/2023 05:25:00,,2595.00,1446.00,392.00,196.00,122.00,145.00,74.00,35.00,APPROVED
ME: ORONO,01/01/2023 06:26:00,,2624.00,1495.00,398.00,202.00,125.00,148.00,78.00,36.00,APPROVED
ME: ORONO,01/01/2023 07:26:00,,2630.00,1501.00,403.00,200.00,124.00,148.00,82.00,34.00,APPROVED
ME: ORONO,01/01/2023 08:26:00,,2608.00,1494.00,402.00,202.00,126.00,147.00,79.00,35.00,APPROVED
ME: ORONO,01/01/2023 09:26:00,,2648.00,1517.00,407.00,207.00,129.00,153.00,80.00,36.00,APPROVED
ME: ORONO,01/01/2023 10:26:00,,2684.00,1536.00,418.00,210.00,125.00,153.00,80.00,35.00,APPROVED
ME: ORONO,01/01/2023 11:27:00,,2744.00,1592.00,423.00,214.00,129.00,155.00,84.00,36.00,APPROVED
ME: ORONO,01/01/2023 12:27:00,,2792.00,1622.00,439.00,225.00,134.00,159.00,83.00,37.00,APPROVED
ME: ORONO,01/01/2023 13:27:00,,2719.00,1537.00,417.00,211.00,125.00,150.00,79.00,35.00,APPROVED
ME: ORONO,01/01/2023 14:27:00,,2667.00,1502.00,396.00,199.00,124.00,145.00,77.00,34.00,APPROVED
ME: ORONO,01/01/2023 15:28:00,,2678.00,1526.00,407.00,203.00,127.00,149.00,80.00,35.00,APPROVED
ME: ORONO,01/01/2023 16:28:00,,2592.00,1465.00,397.00,195.00,123.00,145.00,76.00,36.00,APPROVED
ME: ORONO,01/01/2023 17:28:00,,2574.00,1456.00,391.00,196.00,123.00,146.00,75.00,36.00,APPROVED
ME: ORONO,01/01/2023 18:28:00,,2541.00,1426.00,394.00,195.00,121.00,144.00,75.00,35.00,APPROVED
ME: ORONO,01/01/2023 19:28:00,,2516.00,1416.00,386.00,190.00,122.00,142.00,76.00,34.00,APPROVED
ME: ORONO,01/01/2023 20:29:00,,2512.00,1413.00,388.00,192.00,123.00,141.00,76.00,34.00,APPROVED
ME: ORONO,01/01/2023 21:29:00,,2548.00,1437.00,390.00,193.00,122.00,141.00,73.00,34.00,APPROVED
ME: ORONO,01/01/2023 22:29:00,,2602.00,1453.00,390.00,188.00,122.00,140.00,73.00,34.00,APPROVED
ME: ORONO,01/01/2023 23:29:00,,2635.00,1471.00,388.00,190.00,124.00,142.00,76.00,35.00,APPROVED
ME: ORONO,01/02/2023 00:30:00,,2648.00,1471.00,395.00,188.00,119.00,141.00,73.00,35.00,APPROVED
ME: ORONO,01/02/2023 01:30:00,,2657.00,1472.00,389.00,192.00,122.00,143.00,74.00,33.00,APPROVED
ME: ORONO,01/02/2023 02:30:00,,2717.00,1518.00,401.00,199.00,125.00,146.00,73.00,35.00,APPROVED
ME: ORONO,01/02/2023 03:30:00,,2667.00,1484.00,398.00,192.00,122.00,145.00,71.00,34.00,APPROVED
ME: ORONO,01/02/2023 04:30:00,,2646.00,1468.00,389.00,191.00,124.00,143.00,71.00,34.00,APPROVED
ME: ORONO,01/02/2023 05:31:00,,2632.00,1459.00,392.00,190.00,121.00,142.00,70.00,35.00,APPROVED
ME: ORONO,01/02/2023 06:31:00,,2662.00,1477.00,391.00,191.00,122.00,142.00,72.00,35.00,APPROVED
ME: ORONO,01/02/2023 07:31:00,,2671.00,1474.00,393.00,193.00,121.00,142.00,73.00,35.00,APPROVED
ME: ORONO,01/02/2023 08:31:00,,2665.00,1478.00,389.00,193.00,120.00,140.00,71.00,34.00,APPROVED
ME: ORONO,01/02/2023 09:32:00,,2668.00,1475.00,386.00,189.00,119.00,142.00,71.00,35.00,APPROVED
ME: ORONO,01/02/2023 10:32:00,,2645.00,1475.00,386.00,190.00,119.00,145.00,72.00,34.00,APPROVED
ME: ORONO,01/02/2023 11:32:00,,2627.00,1470.00,385.00,190.00,121.00,142.00,71.00,33.00,APPROVED
ME: ORONO,01/02/2023 12:32:00,,2653.00,1468.00,380.00,189.00,120.00,141.00,71.00,35.00,APPROVED
ME: ORONO,01/02/2023 13:32:00,,2672.00,1476.00,385.00,190.00,121.00,140.00,71.00,35.00,APPROVED
ME: ORONO,01/02/2023 14:33:00,,2664.00,1482.00,382.00,188.00,119.00,142.00,70.00,34.00,APPROVED
ME: ORONO,01/02/2023 15:33:00,,2587.00,1445.00,388.00,187.00,122.00,139.00,74.00,34.00,APPROVED
ME: ORONO,01/02/2023 16:33:00,,2495.00,1401.00,380.00,188.00,117.00,139.00,75.00,34.00,APPROVED
ME: ORONO,01/02/2023 17:33:00,,2452.00,1391.00,377.00,188.00,119.00,137.00,75.00,34.00,APPROVED
ME: ORONO,01/02/2023 18:33:00,,2433.00,1372.00,381.00,185.00,118.00,142.00,75.00,34.00,APPROVED
ME: ORONO,01/02/2023 19:34:00,,2478.00,1396.00,382.00,189.00,120.00,139.00,74.00,34.00,APPROVED
ME: ORONO,01/02/2023 20:34:00,,2545.00,1428.00,382.00,187.00,119.00,142.00,73.00,35.00,APPROVED
ME: ORONO,01/02/2023 21:34:00,,2600.00,1451.00,390.00,190.00,120.00,142.00,75.00,34.00,APPROVED
ME: ORONO,01/02/2023 22:34:00,,2624.00,1451.00,390.00,188.00,121.00,143.00,73.00,34.00,APPROVED
ME: ORONO,01/02/2023 23:35:00,,2635.00,1465.00,389.00,191.00,118.00,142.00,73.00,33.00,APPROVED
ME: ORONO,01/03/2023 00:35:00,,2647.00,1466.00,388.00,190.00,119.00,139.00,76.00,34.00,APPROVED
ME: ORONO,01/03/2023 01:35:00,,2649.00,1467.00,388.00,190.00,122.00,139.00,74.00,34.00,APPROVED
