LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
PR: SAN JUAN,01/19/2023 22:15:00,,599.00,369.00,131.00,78.00,48.00,63.00,35.00,19.00,APPROVED
PR: SAN JUAN,01/19/2023 23:15:00,,595.00,362.00,131.00,77.00,48.00,62.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/20/2023 00:16:00,,598.00,362.00,133.00,73.00,48.00,64.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 01:16:00,,600.00,368.00,132.00,75.00,49.00,62.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 02:16:00,,600.00,369.00,130.00,75.00,48.00,65.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 03:16:00,,613.00,371.00,136.00,75.00,48.00,64.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 04:16:00,,611.00,384.00,137.00,79.00,50.00,66.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 05:17:00,,609.00,385.00,135.00,80.00,50.00,66.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 06:17:00,,619.00,388.00,139.00,79.00,48.00,66.00,38.00,21.00,APPROVED
PR: SAN JUAN,01/20/2023 07:17:00,,620.00,393.00,143.00,80.00,51.00,68.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 08:17:00,,627.00,397.00,140.00,83.00,50.00,67.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 09:17:00,,625.00,397.00,143.00,84.00,51.00,69.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 10:18:00,,622.00,396.00,141.00,81.00,50.00,67.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/20/2023 11:18:00,,625.00,394.00,141.00,81.00,50.00,67.00,37.00,22.00,APPROVED
PR: SAN JUAN,01/20/2023 12:18:00,,623.00,399.00,142.00,82.00,51.00,68.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 13:18:00,,614.00,381.00,137.00,78.00,49.00,66.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 14:18:00,,603.00,374.00,134.00,78.00,48.00,65.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 15:19:00,,597.00,368.00,134.00,77.00,46.00,63.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 16:19:00,,603.00,371.00,134.00,80.00,48.00,63.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 17:19:00,,595.00,367.00,133.00,79.00,47.00,66.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 18:19:00,,595.00,371.00,130.00,77.00,49.00,63.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/20/2023 19:20:00,,598.00,368.00,131.00,77.00,48.00,64.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/20/2023 20:20:00,,604.00,368.00,130.00,75.00,49.00,63.00,37.00,19.00,APPROVED
PR: SAN JUAN,01/20/2023 21:20:00,,600.00,370.00,132.00,77.00,48.00,64.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/20/2023 22:20:00,,597.00,367.00,131.00,78.00,48.00,63.00,38.00,19.00,APPROVED
PR: SAN JUAN,01/20/2023 23:20:00,,603.00,367.00,131.00,74.00,47.00,64.00,34.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 00:21:00,,603.00,367.00,133.00,76.00,48.00,64.00,36.00,18.00,APPROVED
PR: SAN JUAN,01/21/2023 01:21:00,,606.00,371.00,132.00,77.00,48.00,63.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 02:21:00,,609.00,374.00,132.00,76.00,50.00,62.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/21/2023 03:21:00,,606.00,376.00,135.00,79.00,50.00,66.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 04:21:00,,616.00,385.00,136.00,78.00,49.00,66.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 05:22:00,,617.00,387.00,138.00,81.00,50.00,67.00,36.00,21.00,APPROVED
PR: SAN JUAN,01/21/2023 06:22:00,,622.00,397.00,142.00,81.00,50.00,66.00,38.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 07:22:00,,637.00,403.00,142.00,85.00,50.00,66.00,38.00,21.00,APPROVED
PR: SAN JUAN,01/21/2023 08:22:00,,630.00,403.00,145.00,83.00,51.00,67.00,36.00,21.00,APPROVED
PR: SAN JUAN,01/21/2023 09:22:00,,623.00,396.00,141.00,81.00,51.00,67.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 10:23:00,,622.00,399.00,142.00,82.00,51.00,66.00,37.00,21.00,APPROVED
PR: SAN JUAN,01/21/2023 11:23:00,,634.00,402.00,145.00,82.00,51.00,67.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/21/2023 12:23:00,,626.00,402.00,144.00,85.00,50.00,67.00,37.00,22.00,APPROVED
PR: SAN JUAN,01/21/2023 13:23:00,,624.00,402.00,143.00,80.00,49.00,70.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 14:23:00,,611.00,383.00,135.00,78.00,50.00,65.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 15:24:00,,612.00,377.00,134.00,79.00,49.00,66.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 16:24:00,,598.00,374.00,134.00,77.00,49.00,62.00,35.00,19.00,APPROVED
PR: SAN JUAN,01/21/2023 17:24:00,,606.00,373.00,133.00,80.00,50.00,64.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 18:24:00,,603.00,370.00,131.00,79.00,48.00,62.00,37.00,19.00,APPROVED
PR: SAN JUAN,01/21/2023 19:25:00,,605.00,370.00,131.00,78.00,47.00,62.00,37.00,21.00,APPROVED
PR: SAN JUAN,01/21/2023 20:25:00,,607.00,369.00,134.00,78.00,49.00,61.00,38.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 21:25:00,,604.00,369.00,130.00,75.00,47.00,63.00,37.00,19.00,APPROVED
PR: SAN JUAN,01/21/2023 22:25:00,,597.00,368.00,133.00,77.00,48.00,63.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/21/2023 23:25:00,,599.00,367.00,131.00,77.00,48.00,64.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 00:26:00,,604.00,367.00,132.00,75.00,48.00,63.00,35.00,19.00,APPROVED
PR: SAN JUAN,01/22/2023 01:26:00,,607.00,368.00,132.00,77.00,46.00,63.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 02:26:00,,605.00,372.00,133.00,76.00,48.00,62.00,34.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 03:26:00,,613.00,381.00,134.00,80.00,47.00,65.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 04:26:00,,623.00,391.00,139.00,80.00,50.00,65.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 05:27:00,,630.00,404.00,139.00,83.00,51.00,68.00,38.00,21.00,APPROVED
PR: SAN JUAN,01/22/2023 06:27:00,,628.00,401.00,144.00,84.00,51.00,69.00,38.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 07:27:00,,623.00,396.00,143.00,81.00,50.00,68.00,37.00,21.00,APPROVED
PR: SAN JUAN,01/22/2023 08:27:00,,623.00,395.00,141.00,81.00,51.00,66.00,38.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 09:27:00,,633.00,408.00,144.00,83.00,50.00,69.00,39.00,21.00,APPROVED
PR: SAN JUAN,01/22/2023 10:28:00,,641.00,403.00,144.00,81.00,51.00,69.00,38.00,21.00,APPROVED
PR: SAN JUAN,01/22/2023 11:28:00,,633.00,402.00,144.00,83.00,52.00,68.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 12:28:00,,629.00,398.00,141.00,84.00,50.00,67.00,38.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 13:28:00,,615.00,382.00,137.00,82.00,50.00,66.00,36.00,21.00,APPROVED
PR: SAN JUAN,01/22/2023 14:28:00,,610.00,378.00,134.00,79.00,49.00,65.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 15:29:00,,608.00,372.00,133.00,79.00,48.00,63.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 16:29:00,,612.00,370.00,135.00,78.00,47.00,63.00,37.00,19.00,APPROVED
PR: SAN JUAN,01/22/2023 17:29:00,,604.00,370.00,133.00,77.00,48.00,64.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/22/2023 18:29:00,,602.00,373.00,133.00,78.00,48.00,63.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/22/2023 19:29:00,,601.00,367.00,131.00,78.00,48.00,63.00,35.00,19.00,APPROVED
PR: SAN JUAN,01/22/2023 20:30:00,,602.00,369.00,131.00,77.00,49.00,63.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/22/2023 21:30:00,,607.00,369.00,133.00,79.00,49.00,64.00,38.00,20.00,APPROVED
PR: SAN JUAN,01/22/2023 22:30:00,,607.00,373.00,133.00,77.00,49.00,63.00,36.00,21.00,APPROVED
PR: SAN JUAN,01/22/2023 23:30:00,,606.00,375.00,133.00,77.00,48.00,64.00,36.00,18.00,APPROVED
PR: SAN JUAN,01/23/2023 00:30:00,,603.00,372.00,134.00,78.00,48.00,64.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 01:31:00,,606.00,373.00,131.00,78.00,47.00,63.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 02:31:00,,605.00,377.00,134.00,77.00,47.00,65.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 03:31:00,,610.00,378.00,134.00,77.00,48.00,64.00,37.00,21.00,APPROVED
PR: SAN JUAN,01/23/2023 04:31:00,,605.00,380.00,134.00,78.00,48.00,64.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 05:32:00,,608.00,379.00,135.00,79.00,49.00,64.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 06:32:00,,612.00,377.00,136.00,77.00,48.00,64.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 07:32:00,,608.00,378.00,137.00,76.00,48.00,64.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 08:32:00,,606.00,374.00,135.00,78.00,49.00,64.00,37.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 09:32:00,,615.00,378.00,137.00,79.00,49.00,65.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 10:33:00,,613.00,379.00,136.00,78.00,50.00,65.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 11:33:00,,608.00,384.00,135.00,80.00,49.00,65.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 12:33:00,,615.00,376.00,136.00,80.00,49.00,67.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 13:33:00,,612.00,379.00,135.00,79.00,48.00,66.00,36.00,21.00,APPROVED
PR: SAN JUAN,01/23/2023 14:33:00,,611.00,378.00,138.00,78.00,50.00,64.00,37.00,21.00,APPROVED
PR: SAN JUAN,01/23/2023 15:34:00,,611.00,381.00,134.00,78.00,49.00,65.00,35.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 16:34:00,,604.00,371.00,133.00,79.00,50.00,64.00,37.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 17:34:00,,599.00,373.00,131.00,78.00,48.00,64.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 18:34:00,,600.00,366.00,132.00,79.00,48.00,61.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 19:34:00,,607.00,374.00,132.00,77.00,49.00,63.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/23/2023 20:35:00,,605.00,374.00,133.00,78.00,46.00,65.00,35.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 21:35:00,,603.00,373.00,130.00,75.00,47.00,63.00,37.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 22:35:00,,601.00,365.00,131.00,76.00,48.00,63.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/23/2023 23:35:00,,604.00,370.00,129.00,75.00,48.00,62.00,36.00,19.00,APPROVED
PR: SAN JUAN,01/24/2023 00:35:00,,604.00,371.00,130.00,76.00,47.00,64.00,36.00,20.00,APPROVED
PR: SAN JUAN,01/24/2023 01:36:00,,603.00,369.00,134.00,78.00,48.00,64.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/24/2023 02:36:00,,611.00,375.00,132.00,77.00,49.00,62.00,35.00,20.00,APPROVED
PR: SAN JUAN,01/24/2023 03:36:00,,608.00,377.00,133.00,78.00,46.00,64.00,37.00,19.00,APPROVED
PR: SAN JUAN,01/24/2023 04:36:00,,611.00,383.00,135.00,78.00,49.00,63.00,37.00,21.00,APPROVED
PR: SAN JUAN,01/24/2023 05:36:00,,615.00,387.00,138.00,79.00,50.00,64.00,38.00,20.00,APPROVED
PR: SAN JUAN,01/24/2023 06:37:00,,616.00,388.00,139.00,80.00,50.00,66.00,36.00,20.00,APPROVED
