LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
GA: AUGUSTA,01/03/2023 19:12:00,70.00,2621.00,1517.00,425.00,222.00,137.00,151.00,106.00,60.00,APPROVED
GA: AUGUSTA,01/03/2023 20:13:00,66.00,2624.00,1530.00,423.00,231.00,137.00,152.00,106.00,60.00,APPROVED
GA: AUGUSTA,01/03/2023 21:13:00,64.00,2621.00,1531.00,423.00,231.00,140.00,156.00,108.00,59.00,APPROVED
GA: AUGUSTA,01/03/2023 22:13:00,66.00,2625.00,1535.00,426.00,229.00,141.00,152.00,107.00,62.00,APPROVED
GA: AUGUSTA,01/03/2023 23:13:00,70.00,2621.00,1550.00,429.00,230.00,141.00,155.00,111.00,62.00,APPROVED
GA: AUGUSTA,01/04/2023 00:14:00,66.00,2638.00,1536.00,430.00,229.00,141.00,157.00,107.00,60.00,APPROVED
GA: AUGUSTA,01/04/2023 01:14:00,65.00,2644.00,1542.00,429.00,230.00,139.00,155.00,111.00,58.00,APPROVED
GA: AUGUSTA,01/04/2023 02:14:00,68.00,2768.00,1697.00,454.00,260.00,151.00,170.00,116.00,64.00,APPROVED
GA: AUGUSTA,01/04/2023 03:14:00,72.00,2765.00,1739.00,466.00,278.00,148.00,182.00,120.00,64.00,APPROVED
GA: AUGUSTA,01/04/2023 04:14:00,67.00,2648.00,1587.00,442.00,255.00,140.00,167.00,114.00,63.00,APPROVED
GA: AUGUSTA,01/04/2023 05:15:00,69.00,2601.00,1530.00,424.00,230.00,139.00,159.00,108.00,61.00,APPROVED
GA: AUGUSTA,01/04/2023 06:15:00,67.00,2576.00,1518.00,423.00,233.00,137.00,160.00,105.00,59.00,APPROVED
GA: AUGUSTA,01/04/2023 08:15:00,65.00,2529.00,1491.00,414.00,226.00,135.00,151.00,108.00,59.00,APPROVED
GA: AUGUSTA,01/04/2023 09:15:00,66.00,2550.00,1479.00,409.00,225.00,135.00,155.00,108.00,60.00,APPROVED
GA: AUGUSTA,01/04/2023 10:16:00,65.00,2521.00,1469.00,405.00,221.00,134.00,148.00,106.00,59.00,APPROVED
GA: AUGUSTA,01/04/2023 11:16:00,65.00,2530.00,1460.00,411.00,220.00,133.00,148.00,105.00,59.00,APPROVED
GA: AUGUSTA,01/04/2023 12:16:00,64.00,2524.00,1458.00,408.00,221.00,133.00,148.00,106.00,58.00,APPROVED
GA: AUGUSTA,01/04/2023 15:17:00,69.00,2634.00,1569.00,423.00,240.00,137.00,160.00,110.00,60.00,APPROVED
GA: AUGUSTA,01/04/2023 16:17:00,73.00,2722.00,1645.00,440.00,252.00,142.00,166.00,112.00,61.00,APPROVED
GA: AUGUSTA,01/04/2023 17:17:00,71.00,2713.00,1651.00,451.00,255.00,142.00,167.00,115.00,61.00,APPROVED
GA: AUGUSTA,01/04/2023 19:18:00,66.00,2504.00,1449.00,401.00,214.00,131.00,146.00,103.00,58.00,APPROVED
GA: AUGUSTA,01/04/2023 20:18:00,65.00,2474.00,1418.00,389.00,205.00,127.00,143.00,100.00,56.00,APPROVED
GA: AUGUSTA,01/04/2023 21:18:00,63.00,2474.00,1411.00,392.00,205.00,127.00,137.00,102.00,58.00,APPROVED
GA: AUGUSTA,01/04/2023 22:18:00,63.00,2481.00,1419.00,394.00,208.00,126.00,141.00,101.00,58.00,APPROVED
GA: AUGUSTA,01/04/2023 23:18:00,63.00,2483.00,1423.00,396.00,213.00,129.00,142.00,103.00,57.00,APPROVED
