LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
TX: LUBBOCK,01/03/2023 16:21:00,53.00,1444.00,874.00,247.00,153.00,133.00,122.00,94.00,11.00,APPROVED
TX: LUBBOCK,01/03/2023 17:21:00,53.00,1428.00,882.00,247.00,150.00,137.00,123.00,98.00,12.00,APPROVED
TX: LUBBOCK,01/03/2023 18:21:00,52.00,1430.00,885.00,247.00,147.00,141.00,125.00,94.00,11.00,APPROVED
TX: LUBBOCK,01/03/2023 19:22:00,52.00,1424.00,881.00,247.00,147.00,141.00,123.00,95.00,11.00,APPROVED
TX: LUBBOCK,01/03/2023 20:22:00,57.00,1425.00,883.00,253.00,144.00,141.00,126.00,95.00,12.00,APPROVED
TX: LUBBOCK,01/03/2023 21:22:00,55.00,1428.00,883.00,251.00,148.00,140.00,121.00,96.00,11.00,APPROVED
TX: LUBBOCK,01/03/2023 22:22:00,55.00,1425.00,879.00,252.00,146.00,140.00,123.00,97.00,11.00,APPROVED
TX: LUBBOCK,01/03/2023 23:23:00,54.00,1424.00,882.00,246.00,149.00,140.00,125.00,98.00,11.00,APPROVED
TX: LUBBOCK,01/04/2023 00:23:00,53.00,1421.00,884.00,244.00,145.00,137.00,122.00,93.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 01:23:00,52.00,1419.00,876.00,251.00,149.00,137.00,121.00,96.00,11.00,APPROVED
TX: LUBBOCK,01/04/2023 02:23:00,51.00,1428.00,894.00,248.00,149.00,139.00,124.00,99.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 03:23:00,53.00,1454.00,912.00,251.00,151.00,136.00,122.00,97.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 04:24:00,53.00,1440.00,900.00,255.00,156.00,137.00,125.00,96.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 05:24:00,55.00,1439.00,896.00,252.00,153.00,135.00,125.00,96.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 06:24:00,52.00,1444.00,898.00,255.00,153.00,139.00,126.00,97.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 07:24:00,53.00,1444.00,912.00,256.00,155.00,135.00,126.00,99.00,11.00,APPROVED
TX: LUBBOCK,01/04/2023 08:24:00,52.00,1457.00,911.00,252.00,158.00,134.00,126.00,100.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 09:25:00,53.00,1444.00,910.00,257.00,158.00,136.00,123.00,98.00,11.00,APPROVED
TX: LUBBOCK,01/04/2023 10:25:00,52.00,1450.00,918.00,255.00,156.00,135.00,126.00,99.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 11:25:00,54.00,1466.00,924.00,258.00,158.00,138.00,127.00,96.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 12:25:00,54.00,1479.00,932.00,260.00,162.00,137.00,127.00,101.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 13:26:00,52.00,1470.00,933.00,260.00,161.00,137.00,127.00,99.00,14.00,APPROVED
TX: LUBBOCK,01/04/2023 14:26:00,52.00,1465.00,921.00,256.00,159.00,137.00,126.00,100.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 15:26:00,53.00,1472.00,919.00,257.00,157.00,135.00,123.00,97.00,13.00,APPROVED
TX: LUBBOCK,01/04/2023 16:26:00,53.00,1460.00,918.00,256.00,157.00,140.00,128.00,97.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 17:26:00,53.00,1470.00,923.00,257.00,157.00,141.00,126.00,97.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 18:27:00,54.00,1459.00,921.00,261.00,152.00,141.00,129.00,100.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 19:27:00,52.00,1448.00,918.00,258.00,154.00,139.00,127.00,98.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 20:27:00,51.00,1450.00,918.00,254.00,152.00,139.00,130.00,96.00,12.00,APPROVED
TX: LUBBOCK,01/04/2023 21:27:00,52.00,1429.00,906.00,257.00,154.00,141.00,133.00,97.00,13.00,APPROVED
TX: LUBBOCK,01/04/2023 22:27:00,53.00,1436.00,912.00,255.00,153.00,142.00,128.00,96.00,13.00,APPROVED
TX: LUBBOCK,01/04/2023 23:28:00,53.00,1439.00,899.00,257.00,150.00,143.00,126.00,97.00,12.00,APPROVED
TX: LUBBOCK,01/05/2023 00:28:00,50.00,1431.00,903.00,254.00,151.00,139.00,124.00,98.00,11.00,APPROVED
TX: LUBBOCK,01/05/2023 01:28:00,52.00,1435.00,901.00,250.00,152.00,139.00,126.00,98.00,12.00,APPROVED
TX: LUBBOCK,01/05/2023 02:28:00,54.00,1427.00,904.00,253.00,151.00,138.00,125.00,97.00,12.00,APPROVED
TX: LUBBOCK,01/05/2023 03:28:00,51.00,1434.00,900.00,253.00,153.00,136.00,124.00,96.00,11.00,APPROVED
TX: LUBBOCK,01/05/2023 04:29:00,51.00,1471.00,912.00,254.00,157.00,137.00,125.00,98.00,13.00,APPROVED
TX: LUBBOCK,01/05/2023 05:29:00,53.00,1550.00,972.00,270.00,164.00,138.00,130.00,98.00,13.00,APPROVED
TX: LUBBOCK,01/05/2023 06:29:00,55.00,1608.00,1029.00,284.00,177.00,141.00,138.00,104.00,13.00,APPROVED
TX: LUBBOCK,01/05/2023 07:29:00,56.00,1638.00,1052.00,291.00,184.00,145.00,139.00,104.00,15.00,APPROVED
TX: LUBBOCK,01/05/2023 08:30:00,54.00,1633.00,1076.00,295.00,193.00,146.00,144.00,109.00,16.00,APPROVED
TX: LUBBOCK,01/05/2023 09:30:00,55.00,1664.00,1100.00,298.00,196.00,144.00,147.00,109.00,15.00,APPROVED
TX: LUBBOCK,01/05/2023 10:30:00,55.00,1680.00,1123.00,306.00,202.00,149.00,149.00,108.00,15.00,APPROVED
TX: LUBBOCK,01/05/2023 11:30:00,55.00,1664.00,1104.00,306.00,202.00,146.00,148.00,111.00,15.00,APPROVED
