LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: NAVAJO LAKE,01/01/2023 01:40:00,119.00,3356.00,2127.00,578.00,354.00,220.00,307.00,181.00,45.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 02:40:00,117.00,3372.00,2150.00,590.00,365.00,225.00,305.00,182.00,44.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 05:41:00,118.00,3424.00,2268.00,606.00,398.00,231.00,331.00,189.00,49.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 18:44:00,124.00,3327.00,2065.00,566.00,330.00,213.00,290.00,176.00,42.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 19:44:00,124.00,3364.00,2065.00,559.00,328.00,211.00,294.00,173.00,40.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 20:44:00,119.00,3326.00,2030.00,554.00,320.00,211.00,295.00,170.00,39.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 21:44:00,125.00,3356.00,2043.00,552.00,325.00,207.00,291.00,172.00,41.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 22:44:00,125.00,3435.00,2118.00,578.00,335.00,213.00,297.00,178.00,42.00,APPROVED
NM: NAVAJO LAKE,01/01/2023 23:45:00,127.00,3402.00,2092.00,573.00,328.00,213.00,299.00,175.00,41.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 00:45:00,124.00,3365.00,2049.00,567.00,323.00,212.00,289.00,175.00,41.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 01:45:00,124.00,3363.00,2066.00,567.00,328.00,209.00,291.00,176.00,42.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 03:46:00,131.00,3471.00,2175.00,593.00,347.00,225.00,302.00,179.00,44.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 05:46:00,125.00,3281.00,1995.00,546.00,310.00,207.00,280.00,171.00,39.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 11:47:00,119.00,3048.00,1761.00,496.00,271.00,216.00,229.00,163.00,35.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 12:47:00,119.00,3066.00,1780.00,494.00,271.00,205.00,243.00,160.00,34.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 13:48:00,114.00,3069.00,1793.00,500.00,270.00,198.00,253.00,160.00,34.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 14:48:00,117.00,3071.00,1795.00,498.00,271.00,197.00,254.00,160.00,34.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 15:48:00,115.00,3081.00,1782.00,502.00,272.00,198.00,259.00,163.00,35.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 17:49:00,116.00,3097.00,1813.00,504.00,272.00,194.00,268.00,162.00,36.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 19:49:00,121.00,3207.00,1903.00,529.00,294.00,200.00,277.00,164.00,37.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 20:49:00,128.00,3268.00,1965.00,552.00,307.00,210.00,283.00,168.00,39.00,APPROVED
NM: NAVAJO LAKE,01/02/2023 23:50:00,122.00,3209.00,1909.00,527.00,293.00,203.00,278.00,169.00,38.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 00:50:00,124.00,3186.00,1887.00,528.00,293.00,208.00,269.00,167.00,36.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 01:50:00,121.00,3244.00,1950.00,538.00,304.00,208.00,271.00,169.00,38.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 02:50:00,126.00,3391.00,2096.00,575.00,335.00,221.00,289.00,177.00,41.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 03:51:00,134.00,3608.00,2292.00,619.00,379.00,238.00,315.00,189.00,47.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 04:51:00,138.00,3835.00,2490.00,667.00,422.00,255.00,334.00,200.00,52.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 05:51:00,136.00,3733.00,2375.00,648.00,399.00,242.00,327.00,191.00,51.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 06:51:00,137.00,3842.00,2462.00,671.00,418.00,249.00,335.00,197.00,51.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 08:52:00,118.00,3180.00,1879.00,531.00,294.00,209.00,264.00,164.00,36.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 09:52:00,115.00,3112.00,1838.00,511.00,284.00,198.00,259.00,161.00,37.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 10:52:00,118.00,3076.00,1817.00,500.00,273.00,198.00,257.00,159.00,35.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 11:52:00,118.00,3099.00,1815.00,512.00,282.00,198.00,257.00,159.00,35.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 12:53:00,120.00,3155.00,1888.00,519.00,292.00,208.00,265.00,162.00,38.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 13:53:00,120.00,3190.00,1917.00,528.00,303.00,209.00,265.00,164.00,37.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 14:53:00,122.00,3197.00,1922.00,531.00,301.00,208.00,268.00,165.00,38.00,APPROVED
NM: NAVAJO LAKE,01/03/2023 16:53:00,116.00,3054.00,1790.00,496.00,271.00,197.00,251.00,155.00,34.00,APPROVED
NM: NAVAJO LAKE,01/04/2023 17:59:00,114.00,3070.00,1804.00,498.00,276.00,190.00,257.00,157.00,32.00,APPROVED
NM: NAVAJO LAKE,01/10/2023 07:28:00,114.00,3089.00,1827.00,501.00,281.00,188.00,267.00,159.00,35.00,APPROVED
NM: NAVAJO LAKE,01/12/2023 23:29:00,117.00,3202.00,1902.00,525.00,295.00,194.00,279.00,164.00,36.00,APPROVED
NM: NAVAJO LAKE,01/13/2023 04:30:00,116.00,3194.00,1905.00,525.00,292.00,199.00,272.00,166.00,36.00,APPROVED
