LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
LA: BATON ROUGE,01/01/2023 00:37:00,37.00,1178.00,657.00,201.00,98.00,61.00,81.00,58.00,20.00,APPROVED
LA: BATON ROUGE,01/01/2023 01:37:00,36.00,1176.00,659.00,198.00,98.00,61.00,80.00,58.00,20.00,APPROVED
LA: BATON ROUGE,01/01/2023 02:37:00,36.00,1173.00,650.00,200.00,94.00,62.00,83.00,56.00,19.00,APPROVED
LA: BATON ROUGE,01/01/2023 03:37:00,37.00,1165.00,642.00,203.00,95.00,61.00,83.00,56.00,20.00,APPROVED
LA: BATON ROUGE,01/01/2023 04:38:00,37.00,1175.00,649.00,202.00,95.00,61.00,83.00,56.00,19.00,APPROVED
LA: BATON ROUGE,01/01/2023 05:38:00,38.00,1184.00,658.00,198.00,96.00,64.00,81.00,58.00,18.00,APPROVED
LA: BATON ROUGE,01/01/2023 06:38:00,37.00,1177.00,658.00,210.00,98.00,62.00,82.00,59.00,20.00,APPROVED
LA: BATON ROUGE,01/01/2023 07:38:00,37.00,1204.00,674.00,212.00,103.00,62.00,85.00,60.00,20.00,APPROVED
LA: BATON ROUGE,01/01/2023 08:39:00,37.00,1206.00,685.00,212.00,103.00,65.00,87.00,61.00,21.00,APPROVED
LA: BATON ROUGE,01/01/2023 09:39:00,38.00,1201.00,702.00,215.00,104.00,66.00,91.00,61.00,21.00,APPROVED
LA: BATON ROUGE,01/01/2023 10:39:00,37.00,1215.00,719.00,222.00,111.00,69.00,92.00,62.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 11:39:00,35.00,1224.00,711.00,220.00,110.00,66.00,91.00,61.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 12:39:00,36.00,1218.00,713.00,222.00,111.00,66.00,91.00,62.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 13:40:00,37.00,1228.00,725.00,225.00,113.00,68.00,93.00,63.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 14:40:00,38.00,1240.00,729.00,227.00,116.00,69.00,95.00,63.00,23.00,APPROVED
LA: BATON ROUGE,01/01/2023 15:40:00,37.00,1223.00,719.00,222.00,111.00,69.00,94.00,62.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 16:40:00,38.00,1217.00,706.00,220.00,109.00,67.00,93.00,61.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 17:40:00,38.00,1221.00,701.00,221.00,111.00,66.00,90.00,61.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 18:41:00,37.00,1215.00,703.00,219.00,108.00,67.00,89.00,60.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 19:41:00,38.00,1212.00,701.00,216.00,108.00,66.00,87.00,61.00,23.00,APPROVED
LA: BATON ROUGE,01/01/2023 20:41:00,38.00,1220.00,696.00,217.00,108.00,66.00,88.00,62.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 21:41:00,37.00,1217.00,695.00,211.00,106.00,65.00,85.00,63.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 22:42:00,38.00,1214.00,699.00,214.00,107.00,67.00,84.00,62.00,22.00,APPROVED
LA: BATON ROUGE,01/01/2023 23:42:00,36.00,1207.00,685.00,206.00,101.00,64.00,85.00,61.00,22.00,APPROVED
LA: BATON ROUGE,01/02/2023 00:42:00,37.00,1202.00,682.00,209.00,104.00,64.00,83.00,60.00,20.00,APPROVED
LA: BATON ROUGE,01/02/2023 01:42:00,36.00,1206.00,683.00,207.00,103.00,65.00,83.00,62.00,22.00,APPROVED
LA: BATON ROUGE,01/02/2023 02:42:00,37.00,1191.00,684.00,207.00,103.00,64.00,84.00,59.00,21.00,APPROVED
LA: BATON ROUGE,01/02/2023 03:43:00,38.00,1205.00,677.00,210.00,102.00,64.00,86.00,60.00,21.00,APPROVED
LA: BATON ROUGE,01/02/2023 04:43:00,36.00,1197.00,689.00,208.00,103.00,65.00,86.00,59.00,21.00,APPROVED
LA: BATON ROUGE,01/02/2023 05:43:00,37.00,1198.00,682.00,208.00,103.00,65.00,85.00,60.00,22.00,APPROVED
LA: BATON ROUGE,01/02/2023 06:43:00,36.00,1198.00,682.00,209.00,102.00,67.00,84.00,60.00,20.00,APPROVED
LA: BATON ROUGE,01/02/2023 07:43:00,38.00,1192.00,674.00,210.00,102.00,63.00,83.00,59.00,20.00,APPROVED
LA: BATON ROUGE,01/02/2023 08:44:00,36.00,1186.00,669.00,203.00,99.00,62.00,85.00,60.00,20.00,APPROVED
LA: BATON ROUGE,01/02/2023 09:44:00,36.00,1195.00,670.00,205.00,101.00,63.00,86.00,60.00,21.00,APPROVED
LA: BATON ROUGE,01/02/2023 10:44:00,36.00,1191.00,676.00,207.00,103.00,65.00,85.00,60.00,21.00,APPROVED
LA: BATON ROUGE,01/02/2023 11:44:00,37.00,1199.00,678.00,205.00,101.00,63.00,83.00,60.00,21.00,APPROVED
