LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
VT: BURLINGTON,01/01/2023 00:03:00,45.00,1622.00,988.00,292.00,169.00,109.00,133.00,91.00,63.00,APPROVED
VT: BURLINGTON,01/01/2023 01:03:00,43.00,1611.00,972.00,289.00,167.00,107.00,133.00,90.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 02:03:00,46.00,1603.00,968.00,286.00,167.00,108.00,128.00,90.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 03:03:00,45.00,1613.00,971.00,286.00,164.00,108.00,131.00,87.00,65.00,APPROVED
VT: BURLINGTON,01/01/2023 04:04:00,47.00,1640.00,997.00,293.00,173.00,115.00,133.00,89.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 05:04:00,53.00,1889.00,1227.00,355.00,210.00,130.00,163.00,104.00,69.00,APPROVED
VT: BURLINGTON,01/01/2023 06:04:00,53.00,1890.00,1231.00,360.00,217.00,129.00,164.00,104.00,70.00,APPROVED
VT: BURLINGTON,01/01/2023 07:04:00,50.00,1752.00,1096.00,325.00,194.00,119.00,148.00,98.00,69.00,APPROVED
VT: BURLINGTON,01/01/2023 08:04:00,46.00,1674.00,1043.00,308.00,184.00,117.00,143.00,92.00,67.00,APPROVED
VT: BURLINGTON,01/01/2023 09:05:00,46.00,1654.00,1019.00,306.00,179.00,113.00,136.00,91.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 10:05:00,46.00,1652.00,1021.00,302.00,175.00,110.00,136.00,93.00,67.00,APPROVED
VT: BURLINGTON,01/01/2023 11:05:00,49.00,1684.00,1036.00,304.00,180.00,113.00,140.00,92.00,65.00,APPROVED
VT: BURLINGTON,01/01/2023 12:05:00,48.00,1713.00,1048.00,308.00,179.00,115.00,138.00,93.00,65.00,APPROVED
VT: BURLINGTON,01/01/2023 13:05:00,51.00,1785.00,1110.00,319.00,185.00,118.00,148.00,95.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 14:06:00,53.00,1781.00,1133.00,321.00,194.00,119.00,148.00,97.00,67.00,APPROVED
VT: BURLINGTON,01/01/2023 15:06:00,51.00,1769.00,1128.00,330.00,194.00,120.00,150.00,96.00,67.00,APPROVED
VT: BURLINGTON,01/01/2023 16:06:00,53.00,1822.00,1178.00,343.00,203.00,123.00,154.00,97.00,68.00,APPROVED
VT: BURLINGTON,01/01/2023 17:06:00,52.00,1764.00,1125.00,329.00,196.00,121.00,152.00,96.00,69.00,APPROVED
VT: BURLINGTON,01/01/2023 18:07:00,51.00,1723.00,1088.00,320.00,190.00,116.00,145.00,96.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 19:07:00,50.00,1694.00,1057.00,312.00,182.00,117.00,145.00,91.00,67.00,APPROVED
VT: BURLINGTON,01/01/2023 20:07:00,52.00,1676.00,1036.00,304.00,179.00,112.00,139.00,92.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 21:07:00,49.00,1670.00,1019.00,302.00,176.00,113.00,137.00,89.00,68.00,APPROVED
VT: BURLINGTON,01/01/2023 22:07:00,50.00,1652.00,1005.00,299.00,170.00,111.00,136.00,87.00,66.00,APPROVED
VT: BURLINGTON,01/01/2023 23:08:00,49.00,1644.00,999.00,298.00,172.00,113.00,137.00,86.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 00:08:00,51.00,1654.00,996.00,297.00,168.00,109.00,136.00,85.00,64.00,APPROVED
VT: BURLINGTON,01/02/2023 01:08:00,49.00,1653.00,1000.00,298.00,171.00,109.00,135.00,87.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 02:08:00,48.00,1653.00,996.00,297.00,165.00,111.00,139.00,85.00,64.00,APPROVED
VT: BURLINGTON,01/02/2023 03:08:00,49.00,1646.00,997.00,297.00,167.00,110.00,136.00,84.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 04:09:00,45.00,1661.00,994.00,298.00,168.00,109.00,138.00,86.00,63.00,APPROVED
VT: BURLINGTON,01/02/2023 05:09:00,47.00,1653.00,996.00,301.00,172.00,114.00,138.00,82.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 06:09:00,46.00,1637.00,993.00,299.00,167.00,111.00,138.00,87.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 07:09:00,47.00,1645.00,996.00,299.00,166.00,111.00,138.00,86.00,63.00,APPROVED
VT: BURLINGTON,01/02/2023 08:09:00,48.00,1646.00,994.00,301.00,169.00,113.00,140.00,86.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 09:10:00,46.00,1647.00,993.00,303.00,172.00,111.00,138.00,85.00,64.00,APPROVED
VT: BURLINGTON,01/02/2023 10:10:00,47.00,1663.00,1012.00,306.00,171.00,112.00,140.00,87.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 11:10:00,46.00,1653.00,1006.00,300.00,172.00,111.00,140.00,86.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 12:10:00,46.00,1662.00,1005.00,301.00,172.00,109.00,140.00,85.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 13:11:00,46.00,1675.00,1025.00,307.00,172.00,117.00,139.00,86.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 14:11:00,47.00,1676.00,1019.00,311.00,174.00,114.00,143.00,85.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 15:11:00,47.00,1682.00,1026.00,303.00,174.00,114.00,143.00,86.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 16:11:00,47.00,1679.00,1020.00,309.00,174.00,114.00,143.00,88.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 17:11:00,46.00,1661.00,1008.00,304.00,172.00,112.00,143.00,89.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 18:12:00,46.00,1661.00,1014.00,301.00,171.00,115.00,141.00,88.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 19:12:00,49.00,1644.00,1011.00,299.00,169.00,110.00,140.00,88.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 20:12:00,48.00,1644.00,1002.00,295.00,172.00,111.00,136.00,88.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 21:12:00,48.00,1647.00,994.00,295.00,170.00,112.00,136.00,88.00,66.00,APPROVED
VT: BURLINGTON,01/02/2023 22:12:00,48.00,1632.00,1003.00,297.00,167.00,110.00,136.00,86.00,65.00,APPROVED
VT: BURLINGTON,01/02/2023 23:13:00,47.00,1643.00,992.00,294.00,168.00,112.00,139.00,85.00,64.00,APPROVED
VT: BURLINGTON,01/03/2023 00:13:00,46.00,1641.00,993.00,293.00,167.00,111.00,134.00,87.00,64.00,APPROVED
VT: BURLINGTON,01/03/2023 01:13:00,45.00,1641.00,998.00,294.00,165.00,113.00,138.00,86.00,64.00,APPROVED
VT: BURLINGTON,01/03/2023 02:13:00,47.00,1626.00,992.00,297.00,163.00,111.00,137.00,86.00,65.00,APPROVED
VT: BURLINGTON,01/03/2023 03:13:00,45.00,1634.00,976.00,295.00,162.00,112.00,136.00,86.00,64.00,APPROVED
VT: BURLINGTON,01/03/2023 04:14:00,45.00,1626.00,978.00,294.00,163.00,110.00,134.00,84.00,63.00,APPROVED
VT: BURLINGTON,01/03/2023 05:14:00,46.00,1640.00,986.00,290.00,162.00,108.00,134.00,84.00,62.00,APPROVED
VT: BURLINGTON,01/03/2023 06:14:00,48.00,1637.00,981.00,293.00,165.00,108.00,136.00,82.00,63.00,APPROVED
VT: BURLINGTON,01/03/2023 07:14:00,44.00,1629.00,981.00,298.00,167.00,110.00,134.00,83.00,65.00,APPROVED
VT: BURLINGTON,01/03/2023 08:15:00,47.00,1637.00,986.00,297.00,164.00,106.00,137.00,82.00,66.00,APPROVED
VT: BURLINGTON,01/03/2023 09:15:00,46.00,1640.00,985.00,301.00,165.00,111.00,137.00,81.00,63.00,APPROVED
VT: BURLINGTON,01/03/2023 10:15:00,46.00,1642.00,990.00,297.00,163.00,112.00,137.00,82.00,65.00,APPROVED
VT: BURLINGTON,01/03/2023 11:15:00,47.00,1647.00,997.00,298.00,167.00,112.00,139.00,82.00,63.00,APPROVED
VT: BURLINGTON,01/03/2023 12:15:00,47.00,1648.00,999.00,299.00,166.00,111.00,141.00,83.00,65.00,APPROVED
VT: BURLINGTON,01/03/2023 13:16:00,47.00,1645.00,1000.00,300.00,168.00,110.00,140.00,81.00,65.00,APPROVED
