LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
UT: ST. GEORGE,01/01/2023 00:58:00,,3483.00,2266.00,639.00,340.00,230.00,228.00,159.00,62.00,APPROVED
UT: ST. GEORGE,01/01/2023 01:59:00,,3511.00,2275.00,644.00,338.00,227.00,231.00,160.00,63.00,APPROVED
UT: ST. GEORGE,01/01/2023 02:59:00,,3500.00,2269.00,645.00,343.00,229.00,232.00,160.00,63.00,APPROVED
UT: ST. GEORGE,01/01/2023 04:00:00,,3499.00,2269.00,640.00,340.00,226.00,232.00,158.00,62.00,APPROVED
UT: ST. GEORGE,01/01/2023 05:00:00,,3408.00,2220.00,629.00,331.00,222.00,225.00,156.00,64.00,APPROVED
UT: ST. GEORGE,01/01/2023 06:00:00,,3335.00,2156.00,619.00,327.00,223.00,224.00,154.00,65.00,APPROVED
UT: ST. GEORGE,01/01/2023 07:01:00,,3279.00,2115.00,606.00,315.00,218.00,218.00,153.00,62.00,APPROVED
UT: ST. GEORGE,01/01/2023 08:01:00,,3249.00,2114.00,610.00,322.00,218.00,220.00,151.00,61.00,APPROVED
UT: ST. GEORGE,01/01/2023 09:01:00,,3244.00,2105.00,608.00,323.00,220.00,219.00,152.00,62.00,APPROVED
UT: ST. GEORGE,01/01/2023 10:02:00,,3254.00,2136.00,613.00,326.00,219.00,219.00,151.00,61.00,APPROVED
UT: ST. GEORGE,01/01/2023 11:02:00,,3398.00,2234.00,632.00,342.00,225.00,231.00,157.00,62.00,APPROVED
UT: ST. GEORGE,01/01/2023 12:02:00,,3573.00,2392.00,670.00,373.00,237.00,246.00,166.00,66.00,APPROVED
UT: ST. GEORGE,01/01/2023 13:03:00,,3550.00,2365.00,673.00,375.00,232.00,248.00,167.00,68.00,APPROVED
UT: ST. GEORGE,01/01/2023 14:03:00,,3502.00,2319.00,658.00,360.00,232.00,243.00,164.00,65.00,APPROVED
UT: ST. GEORGE,01/01/2023 15:04:00,,3422.00,2259.00,647.00,346.00,227.00,237.00,162.00,66.00,APPROVED
UT: ST. GEORGE,01/01/2023 16:04:00,,3503.00,2314.00,648.00,350.00,232.00,236.00,160.00,65.00,APPROVED
UT: ST. GEORGE,01/01/2023 17:04:00,,3425.00,2249.00,645.00,350.00,229.00,235.00,160.00,66.00,APPROVED
UT: ST. GEORGE,01/01/2023 18:05:00,,3314.00,2172.00,624.00,331.00,224.00,227.00,153.00,63.00,APPROVED
UT: ST. GEORGE,01/01/2023 19:05:00,,3278.00,2131.00,610.00,323.00,218.00,223.00,149.00,63.00,APPROVED
UT: ST. GEORGE,01/01/2023 20:05:00,,3237.00,2102.00,605.00,320.00,219.00,220.00,153.00,62.00,APPROVED
UT: ST. GEORGE,01/01/2023 21:06:00,,3388.00,2256.00,638.00,348.00,228.00,232.00,158.00,64.00,APPROVED
UT: ST. GEORGE,01/01/2023 22:06:00,,3466.00,2301.00,658.00,361.00,231.00,241.00,162.00,65.00,APPROVED
UT: ST. GEORGE,01/01/2023 23:07:00,,3353.00,2198.00,632.00,340.00,225.00,229.00,156.00,64.00,APPROVED
UT: ST. GEORGE,01/02/2023 00:07:00,,3252.00,2105.00,606.00,318.00,219.00,219.00,151.00,61.00,APPROVED
UT: ST. GEORGE,01/02/2023 01:07:00,,3253.00,2089.00,603.00,313.00,214.00,217.00,149.00,61.00,APPROVED
UT: ST. GEORGE,01/02/2023 02:08:00,,3264.00,2108.00,600.00,314.00,218.00,218.00,150.00,61.00,APPROVED
