LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
CA: SACRAMENTO,01/01/2023 00:38:00,,1253.00,744.00,208.00,116.00,64.00,80.00,52.00,25.00,APPROVED
CA: SACRAMENTO,01/01/2023 01:38:00,,1346.00,817.00,229.00,128.00,67.00,84.00,56.00,27.00,APPROVED
CA: SACRAMENTO,01/01/2023 02:39:00,,1375.00,837.00,237.00,131.00,70.00,92.00,58.00,27.00,APPROVED
CA: SACRAMENTO,01/01/2023 03:39:00,,1377.00,822.00,232.00,130.00,69.00,88.00,56.00,27.00,APPROVED
CA: SACRAMENTO,01/01/2023 08:30:00,,1156.00,619.00,177.00,89.00,54.00,64.00,44.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 09:30:00,,1418.00,850.00,250.00,111.00,63.00,85.00,59.00,17.00,APPROVED
CA: SACRAMENTO,01/01/2023 10:31:00,,1157.00,640.00,179.00,93.00,55.00,65.00,46.00,24.00,APPROVED
CA: SACRAMENTO,01/01/2023 11:31:00,,1150.00,641.00,178.00,95.00,56.00,65.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 12:31:00,,1152.00,633.00,182.00,93.00,56.00,64.00,45.00,22.00,APPROVED
CA: SACRAMENTO,01/01/2023 13:31:00,,1147.00,630.00,179.00,92.00,55.00,67.00,44.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 14:31:00,,1154.00,628.00,178.00,91.00,56.00,63.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 15:32:00,,1154.00,623.00,176.00,90.00,53.00,65.00,43.00,22.00,APPROVED
CA: SACRAMENTO,01/01/2023 16:32:00,,1152.00,621.00,173.00,91.00,54.00,65.00,44.00,22.00,APPROVED
CA: SACRAMENTO,01/01/2023 17:32:00,,1151.00,626.00,175.00,90.00,52.00,64.00,44.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 18:32:00,,1129.00,619.00,177.00,92.00,54.00,65.00,45.00,22.00,APPROVED
CA: SACRAMENTO,01/01/2023 19:32:00,,1096.00,608.00,174.00,91.00,57.00,65.00,44.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 20:33:00,,1080.00,602.00,174.00,90.00,57.00,64.00,44.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 21:33:00,,1057.00,587.00,176.00,91.00,55.00,65.00,46.00,24.00,APPROVED
CA: SACRAMENTO,01/01/2023 22:33:00,,1040.00,585.00,174.00,93.00,56.00,66.00,46.00,23.00,APPROVED
CA: SACRAMENTO,01/01/2023 23:33:00,,1048.00,585.00,176.00,92.00,54.00,66.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 00:12:00,,1027.00,576.00,174.00,88.00,54.00,66.00,46.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 01:39:00,,1079.00,593.00,169.00,88.00,53.00,63.00,43.00,24.00,APPROVED
CA: SACRAMENTO,01/02/2023 02:40:00,,1109.00,603.00,171.00,86.00,55.00,63.00,46.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 03:40:00,,1106.00,605.00,172.00,88.00,54.00,62.00,46.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 04:40:00,,1102.00,601.00,171.00,88.00,53.00,64.00,44.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 05:40:00,,1104.00,601.00,171.00,87.00,55.00,63.00,44.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 06:40:00,,1123.00,607.00,172.00,87.00,53.00,62.00,42.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 07:41:00,,1136.00,612.00,173.00,87.00,56.00,63.00,44.00,21.00,APPROVED
CA: SACRAMENTO,01/02/2023 08:41:00,,1138.00,621.00,175.00,89.00,53.00,65.00,44.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 09:41:00,,1158.00,624.00,180.00,87.00,54.00,64.00,43.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 10:41:00,,1168.00,628.00,177.00,89.00,54.00,63.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 11:41:00,,1162.00,626.00,178.00,91.00,55.00,63.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 12:42:00,,1164.00,625.00,176.00,90.00,54.00,65.00,44.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 13:42:00,,1189.00,641.00,180.00,91.00,56.00,63.00,42.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 14:42:00,,1199.00,649.00,183.00,92.00,54.00,66.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 15:42:00,,1216.00,654.00,186.00,94.00,55.00,68.00,44.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 16:42:00,,1207.00,660.00,184.00,95.00,58.00,67.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 17:43:00,,1220.00,660.00,191.00,95.00,57.00,69.00,46.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 18:43:00,,1212.00,668.00,188.00,98.00,56.00,70.00,47.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 19:43:00,,1202.00,661.00,186.00,97.00,58.00,68.00,46.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 20:43:00,,1194.00,650.00,186.00,94.00,56.00,66.00,45.00,22.00,APPROVED
CA: SACRAMENTO,01/02/2023 21:43:00,,1190.00,657.00,185.00,95.00,56.00,67.00,46.00,23.00,APPROVED
CA: SACRAMENTO,01/02/2023 22:44:00,,1285.00,731.00,209.00,112.00,63.00,77.00,49.00,25.00,APPROVED
CA: SACRAMENTO,01/02/2023 23:44:00,,1361.00,806.00,222.00,121.00,67.00,84.00,53.00,25.00,APPROVED
CA: SACRAMENTO,01/03/2023 00:44:00,,1344.00,794.00,227.00,121.00,67.00,83.00,53.00,25.00,APPROVED
CA: SACRAMENTO,01/03/2023 01:44:00,,1305.00,746.00,216.00,113.00,63.00,81.00,53.00,24.00,APPROVED
CA: SACRAMENTO,01/03/2023 02:44:00,,1293.00,743.00,211.00,109.00,61.00,78.00,51.00,24.00,APPROVED
CA: SACRAMENTO,01/03/2023 03:45:00,,1286.00,731.00,207.00,109.00,62.00,77.00,49.00,23.00,APPROVED
CA: SACRAMENTO,01/03/2023 04:45:00,,1233.00,696.00,199.00,101.00,61.00,70.00,47.00,24.00,APPROVED
CA: SACRAMENTO,01/03/2023 05:45:00,,1179.00,645.00,187.00,95.00,56.00,69.00,45.00,22.00,APPROVED
CA: SACRAMENTO,01/03/2023 06:45:00,,1170.00,634.00,184.00,93.00,55.00,67.00,45.00,23.00,APPROVED
CA: SACRAMENTO,01/03/2023 07:45:00,,1173.00,634.00,181.00,92.00,56.00,66.00,43.00,23.00,APPROVED
CA: SACRAMENTO,01/03/2023 08:46:00,,1187.00,644.00,183.00,91.00,56.00,67.00,44.00,23.00,APPROVED
