LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
AK: ANCHORAGE,01/01/2023 00:41:00,33.00,657.00,368.00,116.00,75.00,41.00,60.00,71.00,28.00,APPROVED
AK: ANCHORAGE,01/01/2023 01:41:00,32.00,651.00,369.00,114.00,70.00,39.00,61.00,70.00,27.00,APPROVED
AK: ANCHORAGE,01/01/2023 02:41:00,31.00,645.00,366.00,112.00,73.00,38.00,60.00,72.00,29.00,APPROVED
AK: ANCHORAGE,01/01/2023 03:42:00,32.00,650.00,369.00,114.00,71.00,41.00,61.00,69.00,27.00,APPROVED
AK: ANCHORAGE,01/01/2023 04:42:00,31.00,647.00,364.00,113.00,69.00,40.00,59.00,70.00,27.00,APPROVED
AK: ANCHORAGE,01/01/2023 05:42:00,31.00,628.00,353.00,111.00,68.00,39.00,59.00,70.00,28.00,APPROVED
AK: ANCHORAGE,01/01/2023 06:42:00,30.00,610.00,342.00,109.00,66.00,38.00,58.00,68.00,27.00,APPROVED
AK: ANCHORAGE,01/01/2023 07:42:00,31.00,607.00,335.00,107.00,65.00,37.00,57.00,69.00,28.00,APPROVED
AK: ANCHORAGE,01/01/2023 08:43:00,31.00,603.00,337.00,110.00,64.00,37.00,59.00,70.00,26.00,APPROVED
AK: ANCHORAGE,01/01/2023 09:43:00,32.00,597.00,327.00,108.00,62.00,36.00,58.00,67.00,28.00,APPROVED
AK: ANCHORAGE,01/01/2023 10:43:00,30.00,597.00,332.00,106.00,65.00,37.00,56.00,66.00,30.00,APPROVED
AK: ANCHORAGE,01/01/2023 11:43:00,32.00,591.00,330.00,106.00,63.00,37.00,54.00,63.00,36.00,APPROVED
AK: ANCHORAGE,01/01/2023 12:43:00,31.00,593.00,329.00,104.00,64.00,38.00,54.00,56.00,42.00,APPROVED
AK: ANCHORAGE,01/01/2023 13:44:00,32.00,593.00,326.00,105.00,63.00,37.00,54.00,56.00,40.00,APPROVED
AK: ANCHORAGE,01/01/2023 14:44:00,32.00,592.00,325.00,105.00,61.00,37.00,53.00,58.00,41.00,APPROVED
AK: ANCHORAGE,01/01/2023 15:44:00,31.00,596.00,325.00,102.00,61.00,36.00,54.00,54.00,40.00,APPROVED
AK: ANCHORAGE,01/01/2023 16:44:00,33.00,628.00,344.00,110.00,67.00,40.00,58.00,54.00,44.00,APPROVED
AK: ANCHORAGE,01/01/2023 17:45:00,33.00,675.00,385.00,119.00,75.00,40.00,61.00,54.00,48.00,APPROVED
AK: ANCHORAGE,01/01/2023 18:45:00,36.00,679.00,398.00,124.00,77.00,43.00,64.00,56.00,47.00,APPROVED
AK: ANCHORAGE,01/01/2023 19:45:00,35.00,659.00,376.00,118.00,75.00,41.00,60.00,56.00,47.00,APPROVED
AK: ANCHORAGE,01/01/2023 20:45:00,31.00,630.00,351.00,112.00,68.00,38.00,58.00,52.00,46.00,APPROVED
AK: ANCHORAGE,01/01/2023 21:45:00,33.00,602.00,330.00,107.00,66.00,37.00,58.00,53.00,47.00,APPROVED
AK: ANCHORAGE,01/01/2023 22:46:00,33.00,594.00,315.00,106.00,61.00,38.00,54.00,51.00,46.00,APPROVED
AK: ANCHORAGE,01/01/2023 23:46:00,29.00,586.00,316.00,102.00,59.00,36.00,52.00,51.00,47.00,APPROVED
AK: ANCHORAGE,01/02/2023 00:46:00,31.00,582.00,311.00,101.00,59.00,35.00,53.00,48.00,46.00,APPROVED
AK: ANCHORAGE,01/02/2023 01:46:00,30.00,585.00,317.00,101.00,59.00,34.00,52.00,52.00,46.00,APPROVED
AK: ANCHORAGE,01/02/2023 02:46:00,32.00,591.00,321.00,104.00,59.00,36.00,54.00,54.00,45.00,APPROVED
AK: ANCHORAGE,01/02/2023 03:47:00,31.00,594.00,320.00,102.00,61.00,36.00,52.00,54.00,42.00,APPROVED
AK: ANCHORAGE,01/02/2023 04:47:00,31.00,607.00,325.00,104.00,62.00,36.00,54.00,54.00,45.00,APPROVED
AK: ANCHORAGE,01/02/2023 05:47:00,32.00,602.00,327.00,105.00,63.00,37.00,55.00,56.00,42.00,APPROVED
AK: ANCHORAGE,01/02/2023 06:47:00,32.00,604.00,333.00,108.00,65.00,37.00,55.00,56.00,43.00,APPROVED
AK: ANCHORAGE,01/02/2023 07:47:00,32.00,604.00,338.00,107.00,65.00,38.00,55.00,59.00,41.00,APPROVED
AK: ANCHORAGE,01/02/2023 08:48:00,32.00,619.00,339.00,108.00,67.00,38.00,57.00,60.00,41.00,APPROVED
AK: ANCHORAGE,01/02/2023 09:48:00,32.00,606.00,338.00,109.00,66.00,38.00,56.00,61.00,39.00,APPROVED
AK: ANCHORAGE,01/02/2023 10:48:00,30.00,607.00,335.00,109.00,65.00,39.00,56.00,63.00,36.00,APPROVED
AK: ANCHORAGE,01/02/2023 11:48:00,31.00,604.00,334.00,107.00,65.00,37.00,56.00,63.00,34.00,APPROVED
AK: ANCHORAGE,01/02/2023 12:49:00,31.00,597.00,333.00,108.00,66.00,37.00,55.00,64.00,34.00,APPROVED
AK: ANCHORAGE,01/02/2023 13:49:00,32.00,598.00,335.00,107.00,64.00,37.00,55.00,67.00,32.00,APPROVED
AK: ANCHORAGE,01/02/2023 14:49:00,32.00,608.00,333.00,108.00,64.00,37.00,55.00,64.00,34.00,APPROVED
AK: ANCHORAGE,01/02/2023 15:49:00,31.00,596.00,336.00,108.00,64.00,37.00,56.00,66.00,30.00,APPROVED
AK: ANCHORAGE,01/02/2023 16:49:00,32.00,613.00,336.00,110.00,66.00,38.00,56.00,67.00,31.00,APPROVED
AK: ANCHORAGE,01/02/2023 17:50:00,32.00,602.00,335.00,105.00,65.00,37.00,57.00,67.00,30.00,APPROVED
