LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NM: CARLSBAD,01/01/2023 00:55:00,,1294.00,778.00,243.00,116.00,74.00,94.00,84.00,56.00,APPROVED
NM: CARLSBAD,01/01/2023 01:55:00,,1300.00,774.00,243.00,115.00,75.00,94.00,83.00,56.00,APPROVED
NM: CARLSBAD,01/01/2023 02:56:00,,1295.00,780.00,241.00,119.00,74.00,94.00,84.00,54.00,APPROVED
NM: CARLSBAD,01/01/2023 03:56:00,,1299.00,779.00,243.00,117.00,75.00,95.00,83.00,57.00,APPROVED
NM: CARLSBAD,01/01/2023 04:56:00,,1299.00,775.00,237.00,116.00,75.00,96.00,81.00,55.00,APPROVED
NM: CARLSBAD,01/01/2023 05:56:00,,1288.00,774.00,239.00,116.00,73.00,97.00,82.00,57.00,APPROVED
NM: CARLSBAD,01/01/2023 06:57:00,,1301.00,783.00,243.00,116.00,72.00,95.00,82.00,57.00,APPROVED
NM: CARLSBAD,01/01/2023 07:57:00,,1300.00,787.00,242.00,118.00,75.00,96.00,84.00,53.00,APPROVED
NM: CARLSBAD,01/01/2023 08:57:00,,1306.00,788.00,242.00,118.00,73.00,96.00,81.00,56.00,APPROVED
NM: CARLSBAD,01/01/2023 09:57:00,,1324.00,801.00,246.00,120.00,75.00,97.00,82.00,56.00,APPROVED
NM: CARLSBAD,01/01/2023 10:57:00,,1334.00,809.00,252.00,121.00,76.00,97.00,84.00,56.00,APPROVED
NM: CARLSBAD,01/01/2023 11:58:00,,1333.00,806.00,249.00,120.00,75.00,97.00,86.00,56.00,APPROVED
NM: CARLSBAD,01/01/2023 12:58:00,,1332.00,806.00,249.00,120.00,76.00,101.00,84.00,55.00,APPROVED
NM: CARLSBAD,01/01/2023 13:58:00,,1340.00,814.00,249.00,123.00,76.00,100.00,85.00,54.00,APPROVED
NM: CARLSBAD,01/01/2023 14:58:00,,1327.00,812.00,250.00,122.00,76.00,98.00,85.00,55.00,APPROVED
NM: CARLSBAD,01/01/2023 15:58:00,,1324.00,799.00,249.00,120.00,76.00,98.00,85.00,58.00,APPROVED
NM: CARLSBAD,01/01/2023 16:59:00,,1306.00,784.00,244.00,119.00,75.00,94.00,83.00,56.00,APPROVED
NM: CARLSBAD,01/01/2023 17:59:00,,1319.00,800.00,255.00,122.00,74.00,97.00,79.00,63.00,APPROVED
NM: CARLSBAD,01/01/2023 18:59:00,,1345.00,818.00,252.00,126.00,77.00,98.00,81.00,64.00,APPROVED
NM: CARLSBAD,01/01/2023 19:59:00,,1329.00,812.00,250.00,127.00,74.00,98.00,75.00,69.00,APPROVED
NM: CARLSBAD,01/01/2023 21:00:00,,1332.00,805.00,254.00,123.00,76.00,97.00,74.00,70.00,APPROVED
NM: CARLSBAD,01/01/2023 22:00:00,,1312.00,797.00,248.00,123.00,76.00,97.00,75.00,69.00,APPROVED
NM: CARLSBAD,01/01/2023 23:00:00,,1319.00,805.00,250.00,123.00,76.00,96.00,77.00,65.00,APPROVED
NM: CARLSBAD,01/02/2023 00:00:00,,1319.00,807.00,255.00,123.00,75.00,97.00,76.00,66.00,APPROVED
NM: CARLSBAD,01/02/2023 01:00:00,,1340.00,820.00,256.00,125.00,75.00,99.00,81.00,62.00,APPROVED
NM: CARLSBAD,01/02/2023 02:01:00,,1367.00,831.00,256.00,126.00,77.00,100.00,82.00,58.00,APPROVED
NM: CARLSBAD,01/02/2023 03:01:00,,1387.00,840.00,263.00,126.00,80.00,101.00,87.00,58.00,APPROVED
NM: CARLSBAD,01/02/2023 04:01:00,,1413.00,877.00,263.00,134.00,78.00,104.00,89.00,58.00,APPROVED
NM: CARLSBAD,01/02/2023 05:01:00,,1421.00,886.00,271.00,132.00,79.00,105.00,91.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 06:02:00,,1413.00,894.00,268.00,138.00,79.00,108.00,87.00,58.00,APPROVED
NM: CARLSBAD,01/02/2023 07:02:00,,1422.00,882.00,267.00,134.00,81.00,107.00,91.00,57.00,APPROVED
NM: CARLSBAD,01/02/2023 08:02:00,,1370.00,854.00,265.00,131.00,81.00,107.00,88.00,58.00,APPROVED
NM: CARLSBAD,01/02/2023 09:02:00,,1342.00,817.00,255.00,125.00,76.00,102.00,86.00,60.00,APPROVED
NM: CARLSBAD,01/02/2023 10:02:00,,1318.00,793.00,249.00,120.00,73.00,98.00,84.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 11:03:00,,1302.00,778.00,244.00,121.00,74.00,96.00,84.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 12:03:00,,1292.00,786.00,248.00,117.00,72.00,93.00,84.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 13:03:00,,1391.00,865.00,263.00,127.00,80.00,104.00,87.00,57.00,APPROVED
NM: CARLSBAD,01/02/2023 14:03:00,,1354.00,855.00,261.00,129.00,77.00,108.00,86.00,58.00,APPROVED
NM: CARLSBAD,01/02/2023 15:03:00,,1298.00,794.00,248.00,120.00,76.00,96.00,84.00,55.00,APPROVED
NM: CARLSBAD,01/02/2023 16:04:00,,1309.00,798.00,249.00,121.00,76.00,99.00,86.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 17:04:00,,1344.00,809.00,255.00,125.00,77.00,97.00,85.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 18:04:00,,1303.00,791.00,251.00,122.00,76.00,97.00,84.00,55.00,APPROVED
NM: CARLSBAD,01/02/2023 19:04:00,,1276.00,766.00,239.00,115.00,72.00,94.00,84.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 20:05:00,,1277.00,757.00,236.00,114.00,72.00,92.00,82.00,56.00,APPROVED
NM: CARLSBAD,01/02/2023 21:05:00,,1275.00,761.00,237.00,113.00,73.00,94.00,82.00,55.00,APPROVED
NM: CARLSBAD,01/02/2023 22:05:00,,1274.00,757.00,234.00,115.00,72.00,95.00,82.00,55.00,APPROVED
NM: CARLSBAD,01/02/2023 23:05:00,,1278.00,758.00,236.00,113.00,71.00,95.00,85.00,52.00,APPROVED
NM: CARLSBAD,01/03/2023 00:05:00,,1279.00,767.00,236.00,114.00,74.00,96.00,83.00,54.00,APPROVED
NM: CARLSBAD,01/03/2023 01:06:00,,1277.00,767.00,235.00,112.00,72.00,94.00,82.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 02:06:00,,1287.00,767.00,240.00,112.00,70.00,91.00,81.00,57.00,APPROVED
NM: CARLSBAD,01/03/2023 03:06:00,,1292.00,774.00,239.00,114.00,73.00,95.00,81.00,54.00,APPROVED
NM: CARLSBAD,01/03/2023 04:06:00,,1291.00,773.00,235.00,114.00,75.00,95.00,83.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 05:07:00,,1295.00,775.00,237.00,113.00,72.00,95.00,83.00,53.00,APPROVED
NM: CARLSBAD,01/03/2023 06:07:00,,1288.00,776.00,238.00,116.00,74.00,97.00,81.00,53.00,APPROVED
NM: CARLSBAD,01/03/2023 07:07:00,,1293.00,773.00,239.00,116.00,72.00,96.00,84.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 08:07:00,,1283.00,770.00,236.00,111.00,72.00,94.00,79.00,56.00,APPROVED
NM: CARLSBAD,01/03/2023 09:07:00,,1274.00,759.00,234.00,112.00,72.00,95.00,81.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 10:08:00,,1280.00,767.00,237.00,114.00,72.00,93.00,83.00,57.00,APPROVED
NM: CARLSBAD,01/03/2023 11:08:00,,1276.00,776.00,233.00,114.00,74.00,94.00,83.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 12:08:00,,1284.00,773.00,236.00,116.00,71.00,94.00,81.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 13:08:00,,1299.00,777.00,236.00,116.00,73.00,94.00,82.00,54.00,APPROVED
NM: CARLSBAD,01/03/2023 14:08:00,,1284.00,776.00,234.00,118.00,71.00,93.00,80.00,57.00,APPROVED
NM: CARLSBAD,01/03/2023 15:09:00,,1290.00,774.00,238.00,117.00,71.00,96.00,82.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 16:09:00,,1293.00,774.00,237.00,115.00,74.00,96.00,81.00,56.00,APPROVED
NM: CARLSBAD,01/03/2023 17:09:00,,1290.00,774.00,242.00,115.00,74.00,96.00,80.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 18:09:00,,1292.00,775.00,240.00,116.00,73.00,93.00,82.00,54.00,APPROVED
NM: CARLSBAD,01/03/2023 19:10:00,,1289.00,769.00,244.00,116.00,74.00,98.00,82.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 20:10:00,,1289.00,778.00,241.00,117.00,74.00,95.00,81.00,56.00,APPROVED
NM: CARLSBAD,01/03/2023 21:10:00,,1283.00,776.00,245.00,117.00,73.00,95.00,83.00,55.00,APPROVED
NM: CARLSBAD,01/03/2023 22:10:00,,1283.00,775.00,241.00,117.00,74.00,94.00,81.00,54.00,APPROVED
NM: CARLSBAD,01/03/2023 23:10:00,,1293.00,767.00,244.00,116.00,73.00,94.00,85.00,55.00,APPROVED
NM: CARLSBAD,01/04/2023 00:11:00,,1293.00,771.00,243.00,115.00,73.00,95.00,83.00,54.00,APPROVED
NM: CARLSBAD,01/04/2023 01:11:00,,1285.00,770.00,240.00,115.00,74.00,96.00,83.00,55.00,APPROVED
NM: CARLSBAD,01/04/2023 02:11:00,,1285.00,766.00,234.00,115.00,73.00,97.00,82.00,55.00,APPROVED
NM: CARLSBAD,01/04/2023 03:11:00,,1280.00,764.00,237.00,115.00,73.00,94.00,82.00,54.00,APPROVED
NM: CARLSBAD,01/04/2023 04:12:00,,1282.00,766.00,236.00,115.00,74.00,93.00,81.00,56.00,APPROVED
NM: CARLSBAD,01/04/2023 05:12:00,,1278.00,765.00,237.00,113.00,73.00,90.00,81.00,54.00,APPROVED
NM: CARLSBAD,01/04/2023 06:12:00,,1278.00,763.00,232.00,116.00,72.00,91.00,80.00,54.00,APPROVED
NM: CARLSBAD,01/04/2023 08:12:00,,1275.00,761.00,234.00,112.00,73.00,92.00,76.00,53.00,APPROVED
NM: CARLSBAD,01/04/2023 09:13:00,,1275.00,764.00,236.00,112.00,72.00,95.00,78.00,54.00,APPROVED
NM: CARLSBAD,01/04/2023 10:13:00,,1277.00,764.00,234.00,116.00,74.00,95.00,80.00,54.00,APPROVED
