LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
TX: AMARILLO,06/02/2023 16:54:00,63.00,1643.00,903.00,262.00,129.00,86.00,98.00,65.00,33.00,APPROVED
TX: AMARILLO,06/02/2023 17:54:00,63.00,1645.00,901.00,267.00,132.00,83.00,99.00,69.00,35.00,APPROVED
TX: AMARILLO,06/02/2023 18:54:00,81.00,1785.00,1021.00,294.00,152.00,92.00,111.00,71.00,35.00,APPROVED
TX: AMARILLO,06/02/2023 19:54:00,92.00,2093.00,1255.00,359.00,188.00,109.00,136.00,85.00,39.00,APPROVED
TX: AMARILLO,06/02/2023 20:54:00,91.00,2167.00,1324.00,374.00,197.00,114.00,146.00,88.00,40.00,APPROVED
TX: AMARILLO,06/02/2023 21:55:00,99.00,2211.00,1355.00,393.00,203.00,121.00,148.00,92.00,40.00,APPROVED
TX: AMARILLO,06/02/2023 22:55:00,109.00,2253.00,1408.00,415.00,221.00,122.00,162.00,94.00,42.00,APPROVED
TX: AMARILLO,06/02/2023 23:55:00,96.00,1923.00,1127.00,346.00,172.00,103.00,132.00,82.00,38.00,APPROVED
TX: AMARILLO,06/03/2023 00:55:00,76.00,1709.00,945.00,286.00,140.00,89.00,108.00,70.00,33.00,APPROVED
TX: AMARILLO,06/03/2023 01:55:00,67.00,1644.00,897.00,269.00,130.00,85.00,99.00,67.00,33.00,APPROVED
TX: AMARILLO,06/03/2023 02:56:00,65.00,1629.00,890.00,264.00,127.00,85.00,97.00,66.00,33.00,APPROVED
TX: AMARILLO,06/03/2023 03:56:00,65.00,1623.00,884.00,263.00,128.00,82.00,97.00,66.00,32.00,APPROVED
TX: AMARILLO,06/03/2023 04:56:00,62.00,1637.00,886.00,264.00,126.00,85.00,97.00,65.00,33.00,APPROVED
TX: AMARILLO,06/03/2023 05:56:00,63.00,1641.00,885.00,260.00,125.00,85.00,99.00,67.00,33.00,APPROVED
TX: AMARILLO,06/03/2023 06:57:00,65.00,1636.00,883.00,264.00,126.00,83.00,97.00,65.00,34.00,APPROVED
TX: AMARILLO,06/03/2023 07:57:00,64.00,1628.00,886.00,262.00,130.00,84.00,97.00,67.00,32.00,APPROVED
TX: AMARILLO,06/03/2023 08:57:00,62.00,1634.00,883.00,263.00,125.00,85.00,99.00,68.00,32.00,APPROVED
