LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
FL: TAMPA,01/01/2023 00:51:00,31.00,384.00,489.00,140.00,89.00,62.00,93.00,82.00,15.00,APPROVED
FL: TAMPA,01/01/2023 01:51:00,30.00,377.00,470.00,138.00,87.00,60.00,90.00,82.00,15.00,APPROVED
FL: TAMPA,01/01/2023 02:51:00,29.00,373.00,462.00,137.00,82.00,59.00,89.00,81.00,15.00,APPROVED
FL: TAMPA,01/01/2023 03:51:00,30.00,370.00,460.00,133.00,84.00,58.00,90.00,78.00,14.00,APPROVED
FL: TAMPA,01/01/2023 04:52:00,29.00,372.00,464.00,134.00,80.00,58.00,88.00,79.00,15.00,APPROVED
FL: TAMPA,01/01/2023 05:52:00,30.00,374.00,464.00,133.00,82.00,58.00,91.00,78.00,14.00,APPROVED
FL: TAMPA,01/01/2023 06:52:00,31.00,380.00,470.00,138.00,86.00,60.00,90.00,81.00,15.00,APPROVED
FL: TAMPA,01/01/2023 07:52:00,29.00,377.00,467.00,137.00,83.00,59.00,88.00,80.00,14.00,APPROVED
FL: TAMPA,01/01/2023 08:53:00,30.00,377.00,465.00,136.00,83.00,57.00,90.00,83.00,14.00,APPROVED
FL: TAMPA,01/01/2023 09:53:00,29.00,380.00,475.00,140.00,84.00,60.00,91.00,80.00,14.00,APPROVED
FL: TAMPA,01/01/2023 10:53:00,30.00,382.00,477.00,138.00,87.00,58.00,93.00,82.00,14.00,APPROVED
FL: TAMPA,01/01/2023 11:53:00,30.00,383.00,485.00,139.00,86.00,60.00,93.00,83.00,15.00,APPROVED
FL: TAMPA,01/01/2023 12:53:00,30.00,392.00,494.00,140.00,89.00,61.00,92.00,82.00,14.00,APPROVED
FL: TAMPA,01/01/2023 13:54:00,29.00,396.00,503.00,147.00,92.00,63.00,95.00,83.00,14.00,APPROVED
FL: TAMPA,01/01/2023 14:54:00,30.00,396.00,505.00,149.00,92.00,63.00,93.00,83.00,15.00,APPROVED
FL: TAMPA,01/01/2023 15:54:00,31.00,377.00,484.00,142.00,90.00,61.00,92.00,81.00,13.00,APPROVED
FL: TAMPA,01/01/2023 16:54:00,29.00,381.00,471.00,136.00,84.00,60.00,91.00,81.00,14.00,APPROVED
FL: TAMPA,01/01/2023 17:55:00,31.00,378.00,471.00,135.00,84.00,57.00,89.00,80.00,14.00,APPROVED
FL: TAMPA,01/01/2023 18:55:00,30.00,374.00,465.00,136.00,83.00,59.00,89.00,80.00,14.00,APPROVED
FL: TAMPA,01/01/2023 19:55:00,31.00,378.00,473.00,140.00,85.00,60.00,92.00,81.00,14.00,APPROVED
FL: TAMPA,01/01/2023 20:55:00,31.00,378.00,464.00,137.00,83.00,58.00,89.00,82.00,13.00,APPROVED
FL: TAMPA,01/01/2023 21:55:00,29.00,377.00,470.00,137.00,83.00,58.00,89.00,80.00,14.00,APPROVED
FL: TAMPA,01/01/2023 22:56:00,31.00,381.00,470.00,137.00,83.00,60.00,90.00,81.00,14.00,APPROVED
FL: TAMPA,01/01/2023 23:56:00,30.00,381.00,484.00,139.00,85.00,59.00,89.00,82.00,16.00,APPROVED
FL: TAMPA,01/02/2023 00:56:00,30.00,388.00,491.00,143.00,90.00,62.00,94.00,83.00,16.00,APPROVED
FL: TAMPA,01/02/2023 01:56:00,30.00,388.00,494.00,143.00,90.00,62.00,93.00,84.00,18.00,APPROVED
FL: TAMPA,01/02/2023 02:57:00,32.00,399.00,509.00,147.00,94.00,60.00,95.00,84.00,19.00,APPROVED
FL: TAMPA,01/02/2023 03:57:00,30.00,410.00,527.00,150.00,95.00,64.00,98.00,83.00,17.00,APPROVED
FL: TAMPA,01/02/2023 04:57:00,30.00,403.00,519.00,150.00,99.00,64.00,96.00,85.00,16.00,APPROVED
FL: TAMPA,01/02/2023 05:57:00,29.00,411.00,528.00,152.00,98.00,63.00,98.00,86.00,16.00,APPROVED
FL: TAMPA,01/02/2023 06:58:00,34.00,491.00,641.00,176.00,118.00,72.00,111.00,91.00,20.00,APPROVED
FL: TAMPA,01/02/2023 07:58:00,36.00,570.00,777.00,212.00,150.00,85.00,130.00,106.00,23.00,APPROVED
FL: TAMPA,01/02/2023 08:58:00,38.00,627.00,911.00,238.00,184.00,96.00,148.00,113.00,26.00,APPROVED
FL: TAMPA,01/02/2023 09:58:00,38.00,686.00,1055.00,270.00,229.00,112.00,170.00,124.00,33.00,APPROVED
FL: TAMPA,01/02/2023 10:58:00,36.00,705.00,1104.00,284.00,250.00,120.00,181.00,130.00,36.00,APPROVED
FL: TAMPA,01/02/2023 11:59:00,38.00,716.00,1126.00,290.00,260.00,118.00,181.00,133.00,37.00,APPROVED
FL: TAMPA,01/02/2023 12:59:00,36.00,713.00,1120.00,288.00,257.00,123.00,184.00,130.00,37.00,APPROVED
FL: TAMPA,01/02/2023 13:59:00,37.00,718.00,1122.00,292.00,258.00,120.00,184.00,133.00,37.00,APPROVED
FL: TAMPA,01/02/2023 14:59:00,34.00,683.00,1054.00,274.00,239.00,117.00,176.00,126.00,34.00,APPROVED
FL: TAMPA,01/02/2023 16:00:00,34.00,643.00,987.00,261.00,225.00,107.00,166.00,122.00,30.00,APPROVED
FL: TAMPA,01/02/2023 17:00:00,34.00,559.00,810.00,220.00,178.00,92.00,139.00,109.00,25.00,APPROVED
FL: TAMPA,01/02/2023 18:00:00,31.00,481.00,656.00,179.00,134.00,76.00,116.00,98.00,19.00,APPROVED
FL: TAMPA,01/02/2023 19:00:00,33.00,442.00,582.00,168.00,113.00,70.00,107.00,89.00,17.00,APPROVED
FL: TAMPA,01/02/2023 20:00:00,32.00,429.00,551.00,159.00,104.00,66.00,101.00,84.00,15.00,APPROVED
FL: TAMPA,01/02/2023 21:01:00,31.00,408.00,517.00,149.00,95.00,63.00,97.00,83.00,14.00,APPROVED
FL: TAMPA,01/02/2023 22:01:00,32.00,401.00,516.00,150.00,96.00,63.00,97.00,83.00,14.00,APPROVED
