LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
WI: SHAWANO,01/01/2023 00:34:00,50.00,1681.00,1033.00,303.00,194.00,109.00,128.00,79.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 01:35:00,50.00,1692.00,1029.00,304.00,189.00,106.00,128.00,83.00,34.00,APPROVED
WI: SHAWANO,01/01/2023 02:37:00,50.00,1679.00,1031.00,307.00,188.00,105.00,129.00,80.00,37.00,APPROVED
WI: SHAWANO,01/01/2023 03:38:00,50.00,1710.00,1049.00,312.00,199.00,106.00,130.00,81.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 04:39:00,52.00,1788.00,1114.00,323.00,213.00,113.00,139.00,87.00,37.00,APPROVED
WI: SHAWANO,01/01/2023 05:41:00,52.00,1799.00,1108.00,326.00,209.00,111.00,136.00,84.00,38.00,APPROVED
WI: SHAWANO,01/01/2023 06:43:00,51.00,1750.00,1081.00,320.00,204.00,110.00,132.00,86.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 07:44:00,50.00,1703.00,1049.00,308.00,197.00,107.00,129.00,83.00,37.00,APPROVED
WI: SHAWANO,01/01/2023 08:46:00,50.00,1691.00,1031.00,303.00,192.00,108.00,128.00,84.00,37.00,APPROVED
WI: SHAWANO,01/01/2023 09:48:00,52.00,1692.00,1029.00,304.00,197.00,105.00,127.00,81.00,35.00,APPROVED
WI: SHAWANO,01/01/2023 10:49:00,51.00,1703.00,1037.00,305.00,193.00,106.00,129.00,78.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 11:49:00,51.00,1696.00,1038.00,307.00,195.00,105.00,127.00,80.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 12:49:00,51.00,1697.00,1030.00,299.00,191.00,107.00,126.00,82.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 13:51:00,52.00,1705.00,1025.00,307.00,187.00,104.00,126.00,78.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 14:52:00,51.00,1712.00,1048.00,307.00,195.00,106.00,129.00,80.00,36.00,APPROVED
WI: SHAWANO,01/01/2023 15:53:00,50.00,1728.00,1052.00,309.00,192.00,108.00,128.00,84.00,35.00,APPROVED
WI: SHAWANO,01/01/2023 16:55:00,51.00,1727.00,1064.00,313.00,200.00,108.00,132.00,83.00,37.00,APPROVED
