LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
IA: FORT MADISON,01/01/2023 00:55:00,,2043.00,1242.00,359.00,190.00,123.00,148.00,97.00,48.00,APPROVED
IA: FORT MADISON,01/01/2023 01:55:00,,2052.00,1252.00,355.00,193.00,122.00,148.00,95.00,48.00,APPROVED
IA: FORT MADISON,01/01/2023 02:55:00,,2073.00,1252.00,360.00,195.00,122.00,149.00,94.00,48.00,APPROVED
IA: FORT MADISON,01/01/2023 03:55:00,,2078.00,1256.00,358.00,197.00,124.00,147.00,98.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 04:56:00,,2084.00,1275.00,366.00,197.00,128.00,152.00,100.00,50.00,APPROVED
IA: FORT MADISON,01/01/2023 05:56:00,,2094.00,1265.00,364.00,195.00,129.00,149.00,99.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 06:56:00,,2080.00,1265.00,367.00,197.00,123.00,151.00,100.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 07:56:00,,2055.00,1257.00,361.00,198.00,123.00,147.00,97.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 08:56:00,,2051.00,1253.00,362.00,197.00,124.00,148.00,98.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 09:57:00,,2060.00,1255.00,365.00,199.00,125.00,150.00,99.00,48.00,APPROVED
IA: FORT MADISON,01/01/2023 10:57:00,,2060.00,1256.00,367.00,196.00,127.00,154.00,100.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 11:57:00,,2069.00,1268.00,366.00,197.00,125.00,153.00,100.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 12:57:00,,2089.00,1287.00,366.00,202.00,126.00,153.00,99.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 13:57:00,,2124.00,1302.00,369.00,201.00,129.00,151.00,99.00,48.00,APPROVED
IA: FORT MADISON,01/01/2023 14:58:00,,2144.00,1321.00,375.00,207.00,127.00,154.00,102.00,50.00,APPROVED
IA: FORT MADISON,01/01/2023 15:58:00,,2142.00,1310.00,380.00,205.00,128.00,152.00,98.00,50.00,APPROVED
IA: FORT MADISON,01/01/2023 16:58:00,,2127.00,1305.00,377.00,206.00,130.00,152.00,102.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 17:58:00,,2134.00,1314.00,376.00,205.00,131.00,157.00,100.00,48.00,APPROVED
IA: FORT MADISON,01/01/2023 18:58:00,,2122.00,1308.00,375.00,201.00,126.00,156.00,101.00,47.00,APPROVED
IA: FORT MADISON,01/01/2023 19:59:00,,2110.00,1292.00,372.00,198.00,127.00,153.00,99.00,50.00,APPROVED
IA: FORT MADISON,01/01/2023 20:59:00,,2070.00,1272.00,370.00,201.00,128.00,156.00,101.00,51.00,APPROVED
IA: FORT MADISON,01/01/2023 21:59:00,,2068.00,1267.00,365.00,199.00,129.00,152.00,101.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 22:59:00,,2079.00,1284.00,366.00,203.00,129.00,152.00,99.00,49.00,APPROVED
IA: FORT MADISON,01/01/2023 23:59:00,,2121.00,1300.00,370.00,200.00,131.00,154.00,101.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 01:00:00,,2149.00,1309.00,374.00,201.00,128.00,153.00,100.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 02:00:00,,2155.00,1309.00,378.00,202.00,131.00,154.00,99.00,48.00,APPROVED
IA: FORT MADISON,01/02/2023 03:00:00,,2166.00,1324.00,378.00,203.00,128.00,156.00,97.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 04:00:00,,2158.00,1321.00,377.00,203.00,128.00,155.00,98.00,48.00,APPROVED
IA: FORT MADISON,01/02/2023 05:00:00,,2149.00,1319.00,376.00,202.00,128.00,155.00,97.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 06:01:00,,2133.00,1314.00,374.00,199.00,129.00,154.00,96.00,51.00,APPROVED
IA: FORT MADISON,01/02/2023 07:01:00,,2139.00,1315.00,381.00,200.00,128.00,156.00,98.00,51.00,APPROVED
IA: FORT MADISON,01/02/2023 08:01:00,,2128.00,1300.00,380.00,201.00,127.00,157.00,98.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 09:01:00,,2146.00,1324.00,385.00,205.00,132.00,157.00,101.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 10:01:00,,2185.00,1351.00,389.00,211.00,134.00,158.00,100.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 11:02:00,,2159.00,1327.00,380.00,203.00,131.00,158.00,100.00,51.00,APPROVED
IA: FORT MADISON,01/02/2023 12:02:00,,2142.00,1296.00,378.00,200.00,129.00,157.00,100.00,51.00,APPROVED
IA: FORT MADISON,01/02/2023 13:02:00,,2141.00,1309.00,377.00,205.00,132.00,154.00,101.00,50.00,APPROVED
IA: FORT MADISON,01/02/2023 14:02:00,,2145.00,1313.00,377.00,202.00,129.00,157.00,99.00,48.00,APPROVED
IA: FORT MADISON,01/02/2023 15:02:00,,2134.00,1317.00,376.00,207.00,129.00,158.00,98.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 16:03:00,,2113.00,1285.00,376.00,198.00,128.00,153.00,95.00,50.00,APPROVED
IA: FORT MADISON,01/02/2023 17:03:00,,2106.00,1285.00,369.00,196.00,126.00,153.00,97.00,51.00,APPROVED
IA: FORT MADISON,01/02/2023 18:03:00,,2052.00,1249.00,362.00,196.00,124.00,148.00,97.00,50.00,APPROVED
IA: FORT MADISON,01/02/2023 19:03:00,,2046.00,1245.00,363.00,191.00,125.00,150.00,97.00,49.00,APPROVED
IA: FORT MADISON,01/02/2023 20:04:00,,2077.00,1268.00,367.00,199.00,128.00,152.00,98.00,48.00,APPROVED
IA: FORT MADISON,01/02/2023 21:04:00,,2089.00,1274.00,367.00,200.00,129.00,152.00,100.00,50.00,APPROVED
IA: FORT MADISON,01/02/2023 22:04:00,,2093.00,1277.00,373.00,202.00,128.00,153.00,99.00,50.00,APPROVED
IA: FORT MADISON,01/02/2023 23:04:00,,2107.00,1296.00,379.00,205.00,129.00,155.00,99.00,50.00,APPROVED
IA: FORT MADISON,01/03/2023 00:04:00,,2115.00,1297.00,376.00,206.00,129.00,158.00,101.00,50.00,APPROVED
IA: FORT MADISON,01/03/2023 01:05:00,,2235.00,1406.00,400.00,218.00,135.00,165.00,106.00,52.00,APPROVED
IA: FORT MADISON,01/03/2023 02:05:00,,2287.00,1458.00,419.00,237.00,143.00,175.00,112.00,52.00,APPROVED
IA: FORT MADISON,01/03/2023 03:05:00,,2156.00,1333.00,387.00,210.00,133.00,161.00,104.00,52.00,APPROVED
IA: FORT MADISON,01/03/2023 04:05:00,,2214.00,1377.00,397.00,219.00,135.00,165.00,105.00,52.00,APPROVED
IA: FORT MADISON,01/03/2023 05:05:00,,2491.00,1654.00,457.00,261.00,151.00,190.00,118.00,56.00,APPROVED
IA: FORT MADISON,01/03/2023 06:06:00,,2576.00,1714.00,489.00,285.00,161.00,204.00,124.00,58.00,APPROVED
IA: FORT MADISON,01/03/2023 07:06:00,,2735.00,1867.00,524.00,303.00,168.00,214.00,130.00,59.00,APPROVED
