LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
NV: RENO,01/01/2023 00:13:00,,2722.00,1587.00,427.00,237.00,125.00,152.00,90.00,33.00,APPROVED
NV: RENO,01/01/2023 01:13:00,,2645.00,1539.00,419.00,227.00,125.00,148.00,86.00,33.00,APPROVED
NV: RENO,01/01/2023 02:13:00,,2656.00,1545.00,417.00,222.00,121.00,142.00,86.00,32.00,APPROVED
NV: RENO,01/01/2023 03:13:00,,2637.00,1527.00,416.00,221.00,121.00,147.00,84.00,31.00,APPROVED
NV: RENO,01/01/2023 04:13:00,,2561.00,1473.00,406.00,213.00,117.00,141.00,81.00,31.00,APPROVED
NV: RENO,01/01/2023 05:14:00,,2479.00,1397.00,384.00,200.00,112.00,131.00,77.00,30.00,APPROVED
NV: RENO,01/01/2023 06:14:00,,2465.00,1387.00,378.00,199.00,111.00,129.00,77.00,30.00,APPROVED
NV: RENO,01/01/2023 07:14:00,,2524.00,1412.00,384.00,205.00,115.00,134.00,78.00,30.00,APPROVED
NV: RENO,01/01/2023 08:14:00,,2596.00,1505.00,403.00,219.00,119.00,141.00,81.00,32.00,APPROVED
NV: RENO,01/01/2023 09:15:00,,2663.00,1553.00,421.00,229.00,122.00,150.00,88.00,32.00,APPROVED
NV: RENO,01/01/2023 10:15:00,,2629.00,1525.00,417.00,231.00,123.00,149.00,86.00,33.00,APPROVED
NV: RENO,01/01/2023 11:15:00,,2601.00,1512.00,410.00,224.00,119.00,144.00,84.00,33.00,APPROVED
NV: RENO,01/01/2023 12:15:00,,2449.00,1364.00,374.00,197.00,109.00,131.00,76.00,28.00,APPROVED
NV: RENO,01/01/2023 13:15:00,,2348.00,1289.00,359.00,180.00,104.00,121.00,72.00,28.00,APPROVED
NV: RENO,01/01/2023 14:15:00,,2325.00,1253.00,344.00,169.00,102.00,115.00,71.00,26.00,APPROVED
NV: RENO,01/01/2023 15:16:00,,2297.00,1241.00,340.00,171.00,100.00,114.00,68.00,27.00,APPROVED
NV: RENO,01/01/2023 16:16:00,,2298.00,1242.00,341.00,170.00,101.00,113.00,68.00,27.00,APPROVED
NV: RENO,01/01/2023 17:16:00,,2310.00,1237.00,341.00,167.00,99.00,113.00,67.00,26.00,APPROVED
NV: RENO,01/01/2023 18:16:00,,2333.00,1252.00,341.00,170.00,99.00,114.00,69.00,27.00,APPROVED
NV: RENO,01/01/2023 19:16:00,,2370.00,1272.00,344.00,170.00,101.00,116.00,72.00,27.00,APPROVED
NV: RENO,01/01/2023 20:17:00,,2377.00,1280.00,346.00,173.00,103.00,112.00,72.00,27.00,APPROVED
NV: RENO,01/01/2023 21:17:00,,2366.00,1283.00,345.00,174.00,101.00,117.00,70.00,28.00,APPROVED
NV: RENO,01/01/2023 22:17:00,,2357.00,1274.00,350.00,172.00,101.00,117.00,72.00,28.00,APPROVED
NV: RENO,01/01/2023 23:17:00,,2398.00,1292.00,347.00,170.00,103.00,117.00,72.00,27.00,APPROVED
NV: RENO,01/02/2023 00:17:00,,2399.00,1297.00,345.00,175.00,102.00,119.00,70.00,28.00,APPROVED
NV: RENO,01/02/2023 01:18:00,,2372.00,1280.00,349.00,172.00,102.00,113.00,72.00,29.00,APPROVED
NV: RENO,01/02/2023 02:18:00,,2349.00,1262.00,345.00,170.00,101.00,117.00,70.00,29.00,APPROVED
NV: RENO,01/02/2023 03:18:00,,2347.00,1254.00,345.00,168.00,100.00,114.00,69.00,27.00,APPROVED
NV: RENO,01/02/2023 04:18:00,,2352.00,1255.00,344.00,168.00,101.00,116.00,69.00,28.00,APPROVED
NV: RENO,01/02/2023 05:18:00,,2334.00,1256.00,347.00,170.00,101.00,114.00,67.00,26.00,APPROVED
NV: RENO,01/02/2023 06:19:00,,2331.00,1249.00,345.00,168.00,100.00,113.00,67.00,27.00,APPROVED
NV: RENO,01/02/2023 07:19:00,,2355.00,1254.00,347.00,168.00,101.00,118.00,66.00,27.00,APPROVED
NV: RENO,01/02/2023 08:19:00,,2350.00,1253.00,349.00,172.00,100.00,119.00,66.00,26.00,APPROVED
NV: RENO,01/02/2023 09:19:00,,2375.00,1257.00,350.00,169.00,101.00,118.00,65.00,27.00,APPROVED
NV: RENO,01/02/2023 10:19:00,,2366.00,1255.00,354.00,168.00,104.00,123.00,64.00,27.00,APPROVED
NV: RENO,01/02/2023 11:20:00,,2362.00,1257.00,352.00,168.00,103.00,125.00,63.00,29.00,APPROVED
NV: RENO,01/02/2023 12:20:00,,2372.00,1268.00,356.00,170.00,104.00,127.00,62.00,27.00,APPROVED
NV: RENO,01/02/2023 13:20:00,,2370.00,1262.00,358.00,169.00,103.00,128.00,60.00,28.00,APPROVED
NV: RENO,01/02/2023 14:20:00,,2399.00,1288.00,365.00,170.00,106.00,133.00,61.00,28.00,APPROVED
NV: RENO,01/02/2023 15:20:00,,2427.00,1300.00,367.00,172.00,103.00,130.00,61.00,28.00,APPROVED
NV: RENO,01/02/2023 16:21:00,,2460.00,1328.00,375.00,177.00,105.00,131.00,62.00,28.00,APPROVED
NV: RENO,01/02/2023 17:21:00,,2480.00,1337.00,379.00,178.00,110.00,134.00,63.00,28.00,APPROVED
NV: RENO,01/02/2023 18:21:00,,2565.00,1395.00,385.00,186.00,110.00,134.00,71.00,28.00,APPROVED
NV: RENO,01/02/2023 19:21:00,,2573.00,1403.00,384.00,189.00,110.00,134.00,73.00,28.00,APPROVED
NV: RENO,01/02/2023 20:21:00,,2576.00,1404.00,379.00,192.00,112.00,134.00,75.00,30.00,APPROVED
NV: RENO,01/02/2023 21:22:00,,2570.00,1397.00,384.00,189.00,112.00,125.00,75.00,29.00,APPROVED
NV: RENO,01/02/2023 22:22:00,,2573.00,1405.00,380.00,192.00,113.00,131.00,75.00,28.00,APPROVED
NV: RENO,01/02/2023 23:22:00,,2560.00,1395.00,380.00,193.00,111.00,131.00,75.00,29.00,APPROVED
NV: RENO,01/03/2023 00:22:00,,2528.00,1384.00,377.00,192.00,109.00,131.00,75.00,29.00,APPROVED
NV: RENO,01/03/2023 01:22:00,,2521.00,1373.00,379.00,186.00,110.00,128.00,75.00,29.00,APPROVED
NV: RENO,01/03/2023 02:23:00,,2540.00,1395.00,376.00,190.00,110.00,130.00,77.00,28.00,APPROVED
NV: RENO,01/03/2023 03:23:00,,2604.00,1461.00,398.00,203.00,116.00,139.00,76.00,30.00,APPROVED
NV: RENO,01/03/2023 04:23:00,,2568.00,1440.00,401.00,202.00,115.00,137.00,78.00,30.00,APPROVED
NV: RENO,01/03/2023 05:23:00,,2586.00,1453.00,398.00,203.00,114.00,139.00,77.00,30.00,APPROVED
NV: RENO,01/03/2023 06:23:00,,2583.00,1440.00,394.00,201.00,115.00,137.00,79.00,28.00,APPROVED
NV: RENO,01/03/2023 07:24:00,,2571.00,1423.00,392.00,201.00,113.00,134.00,78.00,30.00,APPROVED
NV: RENO,01/03/2023 08:24:00,,2564.00,1424.00,391.00,201.00,113.00,138.00,78.00,30.00,APPROVED
NV: RENO,01/03/2023 09:24:00,,2537.00,1396.00,387.00,196.00,113.00,133.00,75.00,30.00,APPROVED
NV: RENO,01/03/2023 10:24:00,,2506.00,1377.00,377.00,190.00,111.00,130.00,74.00,30.00,APPROVED
NV: RENO,01/03/2023 11:24:00,,2501.00,1382.00,379.00,188.00,114.00,129.00,75.00,30.00,APPROVED
NV: RENO,01/03/2023 12:25:00,,2508.00,1385.00,379.00,193.00,112.00,131.00,75.00,30.00,APPROVED
NV: RENO,01/03/2023 13:25:00,,2512.00,1389.00,380.00,195.00,112.00,136.00,76.00,29.00,APPROVED
NV: RENO,01/03/2023 14:25:00,,2509.00,1388.00,381.00,195.00,111.00,132.00,75.00,29.00,APPROVED
NV: RENO,01/03/2023 15:25:00,,2507.00,1387.00,391.00,192.00,112.00,135.00,73.00,29.00,APPROVED
NV: RENO,01/03/2023 16:25:00,,2500.00,1362.00,382.00,188.00,111.00,132.00,72.00,29.00,APPROVED
NV: RENO,01/03/2023 17:26:00,,2480.00,1362.00,373.00,188.00,111.00,132.00,72.00,28.00,APPROVED
NV: RENO,01/03/2023 18:26:00,,2518.00,1386.00,385.00,190.00,110.00,130.00,76.00,29.00,APPROVED
NV: RENO,01/03/2023 18:58:00,,2513.00,1383.00,377.00,191.00,107.00,131.00,73.00,29.00,APPROVED
NV: RENO,01/03/2023 20:04:00,,2509.00,1353.00,366.00,178.00,104.00,121.00,73.00,27.00,APPROVED
NV: RENO,01/03/2023 21:04:00,,2553.00,1390.00,369.00,189.00,107.00,127.00,75.00,29.00,APPROVED
NV: RENO,01/03/2023 22:04:00,,2558.00,1406.00,375.00,194.00,111.00,127.00,77.00,30.00,APPROVED
NV: RENO,01/03/2023 23:04:00,,2557.00,1410.00,376.00,192.00,109.00,127.00,77.00,30.00,APPROVED
NV: RENO,01/04/2023 00:04:00,,2511.00,1391.00,367.00,192.00,109.00,125.00,77.00,29.00,APPROVED
NV: RENO,01/04/2023 01:05:00,,2490.00,1359.00,367.00,187.00,107.00,126.00,76.00,29.00,APPROVED
NV: RENO,01/04/2023 02:05:00,,2449.00,1345.00,369.00,186.00,107.00,125.00,74.00,29.00,APPROVED
