LOCATION_NAME,SAMPLE COLLECTION TIME,DOSE EQUIVALENT RATE (nSv/h),GAMMA COUNT RATE R02 (CPM),GAMMA COUNT RATE R03 (CPM),GAMMA COUNT RATE R04 (CPM),GAMMA COUNT RATE R05 (CPM),GAMMA COUNT RATE R06 (CPM),GAMMA COUNT RATE R07 (CPM),GAMMA COUNT RATE R08 (CPM),GAMMA COUNT RATE R09 (CPM),STATUS
WA: SEATTLE,01/01/2023 00:34:00,,762.00,455.00,139.00,73.00,46.00,54.00,36.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 01:34:00,,765.00,450.00,135.00,72.00,44.00,53.00,37.00,17.00,APPROVED
WA: SEATTLE,01/01/2023 02:35:00,,773.00,456.00,139.00,71.00,46.00,51.00,37.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 03:35:00,,796.00,472.00,144.00,75.00,46.00,55.00,37.00,17.00,APPROVED
WA: SEATTLE,01/01/2023 04:35:00,,786.00,460.00,140.00,77.00,45.00,55.00,36.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 05:36:00,,794.00,462.00,144.00,71.00,44.00,51.00,36.00,15.00,APPROVED
WA: SEATTLE,01/01/2023 06:36:00,,791.00,456.00,140.00,72.00,45.00,53.00,35.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 07:37:00,,788.00,465.00,141.00,73.00,45.00,54.00,37.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 08:37:00,,787.00,460.00,141.00,72.00,44.00,55.00,38.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 09:37:00,,781.00,463.00,140.00,74.00,47.00,52.00,37.00,17.00,APPROVED
WA: SEATTLE,01/01/2023 10:38:00,,781.00,458.00,142.00,74.00,47.00,55.00,37.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 11:38:00,,787.00,465.00,144.00,76.00,46.00,55.00,36.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 12:38:00,,805.00,476.00,144.00,77.00,47.00,55.00,37.00,17.00,APPROVED
WA: SEATTLE,01/01/2023 13:39:00,,802.00,472.00,143.00,78.00,47.00,55.00,38.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 14:39:00,,800.00,469.00,147.00,77.00,46.00,55.00,38.00,15.00,APPROVED
WA: SEATTLE,01/01/2023 15:40:00,,791.00,467.00,144.00,75.00,46.00,55.00,37.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 16:40:00,,792.00,469.00,141.00,74.00,46.00,55.00,38.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 17:40:00,,788.00,466.00,143.00,75.00,46.00,54.00,37.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 18:41:00,,788.00,460.00,141.00,73.00,46.00,52.00,38.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 19:41:00,,784.00,457.00,144.00,74.00,46.00,53.00,35.00,17.00,APPROVED
WA: SEATTLE,01/01/2023 20:41:00,,766.00,455.00,140.00,75.00,45.00,53.00,36.00,17.00,APPROVED
WA: SEATTLE,01/01/2023 21:42:00,,757.00,448.00,138.00,73.00,44.00,55.00,37.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 22:42:00,,746.00,443.00,139.00,71.00,45.00,53.00,37.00,16.00,APPROVED
WA: SEATTLE,01/01/2023 23:43:00,,759.00,450.00,138.00,72.00,45.00,52.00,37.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 00:43:00,,774.00,450.00,139.00,72.00,46.00,52.00,35.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 01:43:00,,795.00,458.00,140.00,72.00,46.00,54.00,36.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 02:44:00,,800.00,471.00,141.00,72.00,47.00,54.00,36.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 03:44:00,,810.00,467.00,143.00,74.00,45.00,54.00,35.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 04:44:00,,806.00,472.00,141.00,73.00,46.00,54.00,34.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 05:45:00,,831.00,482.00,146.00,76.00,47.00,58.00,37.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 06:45:00,,839.00,490.00,147.00,77.00,47.00,58.00,37.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 07:46:00,,843.00,495.00,153.00,77.00,47.00,57.00,35.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 08:46:00,,860.00,511.00,154.00,76.00,48.00,61.00,36.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 09:46:00,,873.00,516.00,160.00,80.00,49.00,62.00,36.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 10:47:00,,869.00,515.00,154.00,80.00,48.00,62.00,35.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 11:47:00,,867.00,512.00,158.00,80.00,47.00,62.00,35.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 12:47:00,,864.00,510.00,154.00,78.00,48.00,61.00,34.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 13:48:00,,869.00,515.00,161.00,77.00,48.00,63.00,33.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 14:48:00,,860.00,513.00,157.00,78.00,47.00,62.00,36.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 15:48:00,,860.00,506.00,155.00,78.00,47.00,60.00,36.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 16:49:00,,851.00,498.00,150.00,77.00,47.00,59.00,35.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 17:49:00,,836.00,501.00,151.00,77.00,47.00,59.00,36.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 18:50:00,,833.00,489.00,149.00,75.00,48.00,59.00,36.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 19:50:00,,824.00,496.00,149.00,76.00,48.00,57.00,38.00,16.00,APPROVED
WA: SEATTLE,01/02/2023 20:50:00,,787.00,480.00,150.00,81.00,49.00,56.00,37.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 21:51:00,,762.00,467.00,145.00,79.00,47.00,58.00,40.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 22:51:00,,755.00,468.00,146.00,81.00,48.00,57.00,40.00,17.00,APPROVED
WA: SEATTLE,01/02/2023 23:51:00,,755.00,468.00,143.00,82.00,48.00,57.00,37.00,19.00,APPROVED
WA: SEATTLE,01/03/2023 00:52:00,,785.00,478.00,146.00,79.00,47.00,58.00,39.00,18.00,APPROVED
WA: SEATTLE,01/03/2023 01:52:00,,813.00,488.00,146.00,78.00,50.00,56.00,39.00,16.00,APPROVED
WA: SEATTLE,01/03/2023 02:53:00,,821.00,493.00,147.00,78.00,47.00,55.00,39.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 03:53:00,,833.00,492.00,146.00,76.00,47.00,56.00,38.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 04:53:00,,840.00,486.00,148.00,77.00,46.00,58.00,37.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 05:54:00,,848.00,501.00,146.00,76.00,49.00,59.00,34.00,16.00,APPROVED
WA: SEATTLE,01/03/2023 06:54:00,,853.00,495.00,151.00,75.00,48.00,58.00,37.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 07:54:00,,855.00,504.00,151.00,77.00,48.00,58.00,37.00,15.00,APPROVED
WA: SEATTLE,01/03/2023 08:55:00,,849.00,506.00,153.00,80.00,49.00,59.00,37.00,16.00,APPROVED
WA: SEATTLE,01/03/2023 09:55:00,,853.00,514.00,155.00,80.00,49.00,59.00,38.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 10:56:00,,922.00,572.00,169.00,94.00,52.00,67.00,41.00,19.00,APPROVED
WA: SEATTLE,01/03/2023 11:56:00,,913.00,558.00,167.00,92.00,53.00,66.00,41.00,18.00,APPROVED
WA: SEATTLE,01/03/2023 12:56:00,,887.00,549.00,166.00,88.00,52.00,64.00,41.00,18.00,APPROVED
WA: SEATTLE,01/03/2023 13:57:00,,876.00,541.00,166.00,88.00,50.00,63.00,42.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 14:57:00,,870.00,532.00,163.00,87.00,51.00,64.00,38.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 15:57:00,,869.00,528.00,161.00,87.00,51.00,62.00,41.00,17.00,APPROVED
WA: SEATTLE,01/03/2023 16:58:00,,871.00,532.00,161.00,87.00,52.00,64.00,39.00,18.00,APPROVED
WA: SEATTLE,01/03/2023 17:58:00,,869.00,529.00,161.00,85.00,50.00,61.00,41.00,17.00,APPROVED
